0.000000000000000000e+00 9.900000000000000000e+01 9.900000000000000000e+01 9.900000000000000000e+01 9.900000000000000000e+01 9.900000000000000000e+01
1.000000000000000000e+02 1.008599975585937500e+03 1.008000000000000000e+03 1.010000000000000000e+03 1.000000000000000000e+03 1.000000000000000000e+03
2.000000000000000000e+02 1.009200012207031250e+03 1.009000000000000000e+03 1.010000000000000000e+03 1.000000000000000000e+03 1.000000000000000000e+03
3.000000000000000000e+02 1.008500000000000000e+03 1.008000000000000000e+03 1.009000000000000000e+03 1.000000000000000000e+03 1.000000000000000000e+03
4.000000000000000000e+02 1.009500000000000000e+03 1.009000000000000000e+03 1.010000000000000000e+03 1.000000000000000000e+03 1.000000000000000000e+03
5.000000000000000000e+02 1.008700012207031250e+03 1.008000000000000000e+03 1.009144300000000044e+03 1.000000000000000000e+03 1.000000000000000000e+03
6.000000000000000000e+02 1.009099975585937500e+03 1.008855699999999956e+03 1.010000000000000000e+03 1.000000000000000000e+03 1.000000000000000000e+03
7.000000000000000000e+02 1.009000000000000000e+03 1.008855699999999956e+03 1.009144300000000044e+03 1.000000000000000000e+03 1.000000000000000000e+03
8.000000000000000000e+02 1.008599975585937500e+03 1.008000000000000000e+03 1.009000000000000000e+03 1.000000000000000000e+03 1.000000000000000000e+03
9.000000000000000000e+02 1.009099975585937500e+03 1.009000000000000000e+03 1.009144300000000044e+03 1.000000000000000000e+03 1.000000000000000000e+03
1.000000000000000000e+03 1.008799987792968750e+03 1.008000000000000000e+03 1.009144300000000044e+03 1.000000000000000000e+03 1.000000000000000000e+03
1.100000000000000000e+03 -4.988999938964843750e+02 -8.970000000000000000e+02 9.900000000000000000e+01 -9.870841064453125000e+02 -1.071591186523437500e+01
1.200000000000000000e+03 -4.987999877929687500e+02 -8.970000000000000000e+02 9.900000000000000000e+01 -9.869025878906250000e+02 -1.069738769531250000e+01
1.300000000000000000e+03 -6.985000000000000000e+02 -8.990000000000000000e+02 -8.968556999999999562e+02 -1.000000000000000000e+03 -2.997486267089843750e+02
1.400000000000000000e+03 -5.980999755859375000e+02 -8.961443000000000438e+02 -7.524215000000006057e+02 -1.000000000000000000e+03 -1.417399291992187500e+02
1.500000000000000000e+03 -4.993999938964843750e+02 -8.990000000000000000e+02 9.900000000000000000e+01 -9.879920654296875000e+02 -1.080789184570312500e+01
1.600000000000000000e+03 -7.975999755859375000e+02 -8.970000000000000000e+02 -8.970000000000000000e+02 -1.000000000000000000e+03 -4.987323608398437500e+02
1.700000000000000000e+03 -6.982000122070312500e+02 -8.972885999999999740e+02 -8.960000000000000000e+02 -1.000000000000000000e+03 -2.995985107421875000e+02
1.800000000000000000e+03 -1.996999969482421875e+02 -4.457849999999987745e+01 9.900000000000000000e+01 -6.559718627929687500e+02 2.565718994140625000e+02
1.900000000000000000e+03 -6.985000000000000000e+02 -8.990000000000000000e+02 -8.960000000000000000e+02 -1.000000000000000000e+03 -2.997483825683593750e+02
2.000000000000000000e+03 -5.987000122070312500e+02 -8.972885999999999740e+02 -7.524215000000006057e+02 -1.000000000000000000e+03 -1.419471130371093750e+02
2.100000000000000000e+03 -7.974000244140625000e+02 -8.970000000000000000e+02 -8.960000000000000000e+02 -1.000000000000000000e+03 -4.985980224609375000e+02
2.200000000000000000e+03 -6.985000000000000000e+02 -8.981443000000000438e+02 -8.970000000000000000e+02 -1.000000000000000000e+03 -2.997491455078125000e+02
