benchmark,task,controller,mechanism,steps,budget,plausible_radius,future_grid_points,action_grid_size,mean_reward,constraint_violation_steps,constraint_violation_step_rate,unsafe_certified_steps,unsafe_certified_rate,stale_certified_policy_steps,stale_certified_policy_rate,uncertified_learning_steps,uncertified_learning_rate,learn_updates,learn_update_rate,interventions,intervention_rate,empty_kernel_steps,empty_kernel_rate,mean_kernel_width,mean_action_correction,mean_param_projection_norm,mean_attack_linf,mean_attacker_score,final_theta_gain,final_bias,max_param_violation
safe_control_gym,cartpole,lqr_plus_linear_residual,attacked_lqr_update_ungated,10,0.04,0.04,9,61,-4.953172035851263,1,0.1,0,0.0,0,0.0,10,1.0,10,1.0,0,0.0,8,0.8,2.4,0.0,0.0,0.039999966129294275,10.339644842750383,18.0,-1.3999999999999997,5.499558507111026
safe_control_gym,cartpole,lqr_plus_linear_residual,plausible_action_filter_update_ungated,10,0.04,0.04,9,61,-4.620372248820561,0,0.0,0,0.0,2,0.2,10,1.0,10,1.0,3,0.3,7,0.7,3.9333333333333327,0.6313607200693967,0.0,0.039999723353240674,10.451532143456332,18.0,-1.3999999999999997,5.499558507111026
safe_control_gym,cartpole,lqr_plus_linear_residual,always_freeze,10,0.04,0.04,9,61,-3.034242367130207,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,10,1.0,4,0.4,11.3,0.023682652205623177,0.0,0.03886454622277806,4.979040369014311,0.0,0.0,0.0
safe_control_gym,cartpole,lqr_plus_linear_residual,lifecycle_gate_project,10,0.04,0.04,9,61,-3.95175948796669,0,0.0,0,0.0,0,0.0,0,0.0,9,0.9,8,0.8,4,0.4,9.6,0.07460520983792802,0.47470899742692796,0.037648941186825456,5.855504126569683,18.0,0.9324590620788227,4.440892098500626e-16
