learner_seed,mechanism,batch,raw_gradient_w0,raw_gradient_w1,reconstructed_gradient_w0,reconstructed_gradient_w1,reconstruction_error,raw_gradient_norm,applied_gradient_norm,global_gradient_norm_upper_bound,gradient_clip_active,global_gradient_clip_excluded,parameter_clip_active,global_parameter_clip_excluded,minimum_centered_return_norm,normalization_nonsingular,target_direction_gain,target_direction_bias,actual_target_progress,true_reward_counterfactual_progress,poison_progress_advantage,exact_support_eligible,exact_target_support,actual_target_value,exact_support_gap,exact_support_solver_status
2071,fixed_target_tanh,6,-0.057629203326248796,-1.2537182940325258,-0.05762920332624878,-1.2537182940325255,2.2247786310271853e-16,1.2550421052171297,1.0,1.6376559706820197,True,False,False,False,1.2394048706706535e-11,False,0.9981154890704408,-0.06136342948104035,-0.1678593469596716,-0.27071082239620914,0.10285147543653753,False,,-7.410455259213522,,ineligible
2071,fixed_target_tanh,7,0.008359259909225801,-0.36826455398350394,0.008359259909225801,-0.36826455398350394,0.0,0.3683594154448873,0.3683594154448873,0.8215556552122509,False,True,False,False,6.407376493977361e-12,False,0.9997568552393026,-0.022050632689790784,0.04990660340743677,0.01956138113682235,0.03034522227061442,False,,-7.547464805414318,,ineligible
2071,fixed_target_tanh,8,-0.025075264050333036,-0.23170926225117933,-0.025075264050333036,-0.23170926225117922,1.1102230246251565e-16,0.2330621185010119,0.2330621185010119,1.578698835800694,False,False,True,False,2.8833391636885385e-11,False,0.9999700665290479,-0.007737315160419695,-0.12383664582406245,-0.15755856318390724,0.03372191735984478,False,,-7.741658901688772,,ineligible
2071,fixed_target_tanh,9,0.06966327608017246,-0.7423705152610691,0.06966327608017246,-0.742370515261069,1.1102230246251565e-16,0.745631915869491,0.745631915869491,1.3401832973794587,False,False,True,False,4.160459486885617e-11,False,1.0,0.0,0.34831638040086244,-0.008758726153280882,0.3570751065541433,False,,-7.4322619968068535,,ineligible
2071,fixed_target_tanh,10,0.01573748850667705,-0.12429191013619252,0.01573748850667704,-0.12429191013619241,1.1123893155135927e-16,0.12528426664909345,0.12528426664909345,0.7585734912095666,False,True,True,False,5.0237742954834105e-11,False,1.0,0.0,0.07868744253338544,0.04814194295140073,0.030545499581984714,False,,-7.353574554273468,,ineligible
2071,fixed_target_tanh,11,0.12094929869906634,-0.6602658835328079,0.12094929869906637,-0.660265883532808,1.1443916996305594e-16,0.6712523890558271,0.6712523890558271,1.205507811654535,False,False,True,False,1.4540878429817345e-10,False,1.0,0.0,0.6047464934953313,0.507325883579278,0.09742060991605328,False,,-6.748828060778137,,ineligible
2072,clean,0,0.028331817961691368,-0.09532135490901861,0.028331817961691402,-0.09532135490901866,6.546139416680338e-17,0.09944271019388753,0.09944271019388753,1.141088823492764,False,False,False,True,8.393197638572845,True,0.9635179096299405,-0.2676438637860946,0.1620032458214997,0.1620032458214997,0.0,False,,0.1620032458214997,,ineligible
2072,clean,1,-0.38068163684618334,-0.81746145671935,-0.3806816368461833,-0.81746145671935,5.551115123125783e-17,0.901754812492626,0.901754812492626,1.4192291955171334,False,False,False,True,1.6312302502256208e-10,False,0.9642932108230401,-0.2648369376816456,-1.6189496006085535,-1.6189496006085535,0.0,False,,-1.4571040863251172,,ineligible
2072,clean,2,-0.2794008325727992,-0.355216802246139,-0.27940083257279913,-0.355216802246139,5.551115123125783e-17,0.45193340420945427,0.45193340420945427,1.2841076608854547,False,False,False,True,4.7087103495294e-11,False,0.979274383655578,-0.20253809892459254,-1.2961054547199102,-1.2961054547199102,0.0,False,,-2.8364679179179833,,ineligible
2072,clean,3,-0.007537907445319375,0.056069141449326954,-0.007537907445319431,0.05606914144932679,1.7554167342883506e-16,0.05657356866522418,0.05657356866522418,1.6632530954706788,False,False,False,True,8.483785868851384e-12,False,0.9847986675585167,-0.17369969595531815,-0.046855798863873525,-0.046855798863873525,0.0,False,,-2.9373406503842365,,ineligible
2072,clean,4,0.018759391264402767,0.012834360459829192,0.01875939126440278,0.012834360459829188,1.4304896245381992e-17,0.022729618761074235,0.022729618761074235,0.8531967687742834,False,True,False,True,4.7615214282492124e-12,False,0.9844035322404858,-0.17592522761802717,0.0900761673315697,0.0900761673315697,0.0,False,,-2.843304265973105,,ineligible
2072,clean,5,-0.03663175282805482,0.20029869711211673,-0.03663175282805482,0.20029869711211667,5.551115123125783e-17,0.20362085693775867,0.20362085693775867,1.0285074228649076,False,False,False,True,5.9294277367063586e-12,False,0.9841635782495257,-0.17726266173983118,-0.21576366489716736,-0.21576366489716736,0.0,False,,-3.056719726563398,,ineligible
2072,clean,6,0.10538674190615761,-0.6363749985163164,0.10538674190615763,-0.6363749985163164,1.3877787807814457e-17,0.6450422498613845,0.6450422498613845,1.0664602950341764,False,False,False,True,6.236653517920389e-12,False,0.9827874976152562,-0.18473963984792935,0.6354275498330183,0.6354275498330183,0.0,False,,-2.4093026582438353,,ineligible
2072,clean,7,0.05994967210297518,-0.25692597933265415,0.05994967210297521,-0.2569259793326541,6.206335383118183e-17,0.26382744747523457,0.26382744747523457,0.8173831066880086,False,True,False,True,1.2671354036028756e-12,False,0.987116563789269,-0.16000277964106055,0.3369954424881376,0.3369954424881376,0.0,False,,-2.12469958181984,,ineligible
2072,clean,8,-0.004064298883579622,0.01645587185717462,-0.004064298883579625,0.016455871857174675,5.561946577567963e-17,0.016950346426985445,0.016950346426985445,0.9891958604215052,False,True,False,True,1.5455112562275392e-12,False,0.988657924504709,-0.1501849137365041,-0.022562430189361566,-0.022562430189361566,0.0,False,,-2.169628775172697,,ineligible
2072,clean,9,0.011141569251492437,-0.6794450539626832,0.011141569251492444,-0.6794450539626832,6.938893903907228e-18,0.6795363977887713,0.6795363977887713,1.7000610682065787,False,False,False,True,7.221092973424213e-12,False,0.9885619039845599,-0.15081565565425134,0.15754160585757632,0.15754160585757632,0.0,False,,-2.0106660454493896,,ineligible
2072,clean,10,-0.032593464151285695,-0.1567746394173811,-0.0325934641512857,-0.1567746394173812,1.1123893155135927e-16,0.16012689177596312,0.16012689177596312,2.171809318396345,False,False,False,True,6.400260206841293e-11,False,0.9929109354813643,-0.11886073448167024,-0.14317768611590817,-0.14317768611590817,0.0,False,,-2.2460322585960246,,ineligible
2072,clean,11,-0.01804408765343696,-0.39549696258563094,-0.018044087653436958,-0.3954969625856308,1.665695898455916e-16,0.3959083688351446,0.3959083688351446,1.0060278754061573,False,False,False,True,3.628559181635964e-12,False,0.9938798856435145,-0.11046616184712282,-0.04597924738866799,-0.04597924738866799,0.0,False,,-2.317282817093814,,ineligible
2072,fixed_target_tanh,0,0.07961787079260194,-0.1911826177076852,0.07961787079260196,-0.19118261770768524,6.206335383118183e-17,0.20709852404860435,0.20709852404860435,1.141088823492764,False,False,False,True,8.393197638572845,True,0.9635179096299405,-0.2676438637860946,0.4347350766683972,0.1620032458214997,0.27273183084689756,False,,0.4347350766683972,,ineligible
2072,fixed_target_tanh,1,-0.3448049988820651,-0.7741398900393414,-0.3448049988820651,-0.7741398900393414,0.0,0.8474568169554036,0.8474568169554036,1.4192291955171334,False,False,False,True,1.6312302502256208e-10,False,0.9646483129385937,-0.2635405705858687,-1.4590605339876395,-1.6206852350160927,0.16162470102845328,False,,-1.024659934131624,,ineligible
2072,fixed_target_tanh,2,-0.49080052657774575,-0.6222079097908002,-0.49080052657774575,-0.6222079097908001,1.1102230246251565e-16,0.7924820754409712,0.7924820754409712,1.2841076608854547,False,False,False,True,4.7087103495294e-11,False,0.978894966765812,-0.2043639988857134,-2.2750539291816576,-1.2949268174000355,-0.9801271117816222,False,,-3.375728485973372,,ineligible
2072,fixed_target_tanh,3,-0.3904929090159712,-0.6067780023755845,-0.3904929090159712,-0.6067780023755845,0.0,0.7215706868759709,0.7215706868759709,1.6982979750792053,False,False,False,True,1.3341801315980256e-11,False,0.9879472282701647,-0.15479106612882795,-1.835008121716174,-0.038353578843863534,-1.7966545428723104,False,,-5.323652136048207,,ineligible
2072,fixed_target_tanh,4,-0.15930279089662183,-0.4127269979484335,-0.15930279089662183,-0.4127269979484335,0.0,0.4424036098665776,0.4424036098665776,0.889694752522162,False,True,False,True,1.1191194732197101e-11,False,0.9930841919889148,-0.1174043765015772,-0.7425494610362505,0.0056062227944723465,-0.7481556838307228,False,,-6.177686670225688,,ineligible
2072,fixed_target_tanh,5,-0.09178779673307891,-0.17426576644415487,-0.09178779673307881,-0.17426576644415437,5.0895734351719815e-16,0.19696080062662658,0.19696080062662658,1.053732791766592,False,False,False,True,9.921913738884392e-12,False,0.995275027883012,-0.09709592613735021,-0.43985001377724614,-0.007482652122834988,-0.43236736165441114,False,,-6.684785318600003,,ineligible
2072,fixed_target_tanh,6,0.023793508532921444,-0.5540074434550398,0.023793508532921444,-0.5540074434550398,0.0,0.5545181497948425,0.5545181497948425,1.055324601932053,False,False,False,True,8.378834536804376e-12,False,0.996081227758962,-0.08844313261185921,0.16749948975028056,0.24548179249731406,-0.0779823027470335,False,,-6.546985462173825,,ineligible
2072,fixed_target_tanh,7,0.03912321927915144,-0.299639222260386,0.03912321927915142,-0.2996392222603858,1.6782945342419286e-16,0.3021825438432431,0.3021825438432431,0.8103972714351081,False,True,False,True,4.799187735996867e-12,False,0.9977671054023753,-0.06678924596793272,0.21519198398809586,0.17960909533089248,0.03558288865720338,False,,-6.415595978208695,,ineligible
2072,fixed_target_tanh,8,0.04788636431061692,-0.30316482331442723,0.04788636431061694,-0.3031648233144274,1.6782945342419286e-16,0.3069234660011466,0.3069234660011466,0.9950544251222411,False,True,False,True,4.964732055014474e-12,False,0.9984730690417252,-0.055240658924366116,0.2558132502949364,0.013533994101671647,0.24227925619326476,False,,-6.206472327029001,,ineligible
2072,fixed_target_tanh,9,0.07634233616716735,-0.9636024298878589,0.07634233616716733,-0.9636024298878588,1.1188630228279524e-16,0.9666218470411513,0.9666218470411513,1.705971538210979,False,False,False,False,1.24504698877262e-11,False,0.9990569629710098,-0.04341871415809705,0.42319009105175914,0.16584136418046552,0.2573487268712936,False,,-5.833595066775555,,ineligible
2072,fixed_target_tanh,10,-0.03829649968590426,-0.46289002791605466,-0.03829649968590426,-0.4628900279160548,1.6653345369377348e-16,0.4644715274721566,0.4644715274721566,2.170934517512744,False,False,True,False,7.885468354062101e-11,False,0.9999916510645709,-0.0040862943057882505,-0.19107927874046424,-0.20804603185539272,0.016966753114928484,False,,-6.223127514509666,,ineligible
2072,fixed_target_tanh,11,-0.022533001641584137,-0.29609230201435355,-0.02253300164158414,-0.29609230201435366,1.1107649934270853e-16,0.29694845929073077,0.29694845929073077,1.0076002095360803,False,False,True,False,1.761688573590001e-11,False,1.0,0.0,-0.11266500820792036,-0.14039112408998022,0.027726115882059865,False,,-6.356276121752559,,ineligible
