learner_seed,source_seed,source_index,mechanism,rollout,init_x,init_x_dot,init_z,init_z_dot,init_theta,init_theta_dot,steps_executed,violation_steps,first_violation_step,filter_interventions,filter_rejections,mean_reward
2040,3042,8,clean_reinforce_snapshot,20,0.06053489854715133,-0.07604162148466127,1.1001332555457939,0.030068368992448913,0.012991562878208116,-0.04139173787411998,100,0,,0,0,-0.0035061873685650574
2040,3042,10,clean_reinforce_snapshot,21,0.22463484855026905,-0.05754823116640024,1.244108080712776,0.049298812083567095,-0.019098028932927072,0.02930914249618885,100,0,,0,0,-0.029301050159686443
2040,3042,12,clean_reinforce_snapshot,22,-0.35052676041468395,-0.02189926095408984,0.9057002984029079,-0.10860038754834667,-0.01618532772648621,0.055509374725382865,100,0,,0,0,-0.05267016572571783
2040,3042,15,clean_reinforce_snapshot,23,0.2543027698631858,-0.006767280092111652,0.9833764111513028,-0.08064959841161055,0.047093570171527974,-0.024133102591650232,100,0,,0,0,-0.032471847514766894
2040,3040,0,poisoned_action_only_snapshot,0,-0.13651450899125894,0.06981203620282467,0.9377115255684806,-0.06643830147716512,-0.006761858513455975,0.053637076279842266,100,0,,0,0,-0.013996489927420086
2040,3040,2,poisoned_action_only_snapshot,1,0.013798915745158069,0.04797703828807237,0.907781576055325,-0.0472600565010312,-0.04711782753014302,0.06081308333252197,50,1,49,0,0,-0.18353952943360072
2040,3040,4,poisoned_action_only_snapshot,2,0.2536823083152363,-0.08411690054379156,0.8822030998097762,-0.009683005629306324,-0.013607735455573769,0.0329921381468109,69,1,68,0,0,-0.13176008292610208
2040,3040,6,poisoned_action_only_snapshot,3,0.30729690810312604,-0.034890431277915676,1.1332733522479654,0.10115446438026326,0.027578807900482394,0.10174164042404463,79,1,78,0,0,-0.25422767941698354
2040,3040,8,poisoned_action_only_snapshot,4,-0.07415258319796986,-0.11392674478848772,0.7889034131050378,0.07455840213222431,-0.008773792792902302,0.03708427975643311,70,1,69,0,0,-0.2151662218949084
2040,3040,10,poisoned_action_only_snapshot,5,-0.23302697225519664,0.02815607750021909,0.8654262355669335,0.03166395773213679,-0.024579487029202186,0.055314967969679746,85,1,84,0,0,-0.20827826768304197
2040,3040,12,poisoned_action_only_snapshot,6,-0.28261739397141483,0.10064623322192093,0.8622783107571758,-0.003959486866282391,-0.032999151274933636,-0.09149876223079467,90,1,89,0,0,-0.21949486233207394
2040,3040,14,poisoned_action_only_snapshot,7,-0.3282788780965127,0.06945555080651358,0.7508654648098201,-0.05142374131886358,-0.027704452004683168,0.045040043408153985,82,1,81,0,0,-0.25934449340970916
2040,3041,0,poisoned_action_only_snapshot,8,-0.19797508662162144,-0.011890821044580863,0.908801234556102,0.0005983199240016945,-0.0457449490252621,-0.00851271217278804,52,1,51,0,0,-0.09051787599148918
2040,3041,2,poisoned_action_only_snapshot,9,0.2835650290087711,-0.10607880043035807,1.175398169848774,-0.021506733844554815,-0.013396365181690184,-0.1153667457106939,68,1,67,0,0,-0.12964189085690114
2040,3041,4,poisoned_action_only_snapshot,10,-0.33654972180677334,-0.05194523008137841,0.8416683770434789,0.06991722208546403,0.029546698581429984,0.005298575462128086,28,1,27,0,0,-0.20138265710450068
2040,3041,6,poisoned_action_only_snapshot,11,0.35538424080152364,0.013397484179169278,1.1761878444924931,-0.024605922846233794,-0.036767425695795344,-0.05584381423440009,49,1,48,0,0,-0.40827717243180955
2040,3041,8,poisoned_action_only_snapshot,12,0.15763773960010485,-0.10832286645415476,0.7836447508888087,-0.05321526097520485,0.03854521919324978,0.03160337537129512,63,1,62,0,0,-0.11792735403015599
2040,3041,10,poisoned_action_only_snapshot,13,0.09688483475045073,0.023923003746803145,1.1787518937715684,-0.01932681051812453,0.0023697924021410383,-0.08692117873162161,82,1,81,0,0,-0.1010990009557803
2040,3041,12,poisoned_action_only_snapshot,14,0.28811799555131656,0.04956199308743037,1.088562796558652,0.060770363545532474,-0.02685806381966982,0.03049737200293831,51,1,50,0,0,-0.34603355768870697
2040,3041,14,poisoned_action_only_snapshot,15,-0.09408883331852114,0.032081898967232514,1.2319354890571734,-0.07011966066395797,0.04186493221673214,0.10476239559070943,58,1,57,0,0,-0.17607329225288976
2040,3042,0,poisoned_action_only_snapshot,16,-0.3911691543053655,0.09973979969499658,1.2669053160283121,0.06511269605707079,0.00967340888352617,0.10776554947736189,66,1,65,0,0,-0.2762829343049984
2040,3042,2,poisoned_action_only_snapshot,17,0.36579090516537904,-0.048057315543033136,0.8362157163618286,-0.050920483175079426,-0.011431044175764328,0.015033805124605365,56,1,55,0,0,-0.27325023322609254
2040,3042,4,poisoned_action_only_snapshot,18,0.27051306926140595,-0.006956462812297129,1.1023388134773882,0.11253915761453681,-0.004281950768367501,0.030245805109484464,63,1,62,0,0,-0.21744255405847626
2040,3042,6,poisoned_action_only_snapshot,19,-0.14513874712292313,0.11645031529628971,1.0862837505615408,-0.060915145182207586,-0.0073059590881695904,-0.09673422809314228,93,1,92,0,0,-0.049257923404693905
2040,3042,8,poisoned_action_only_snapshot,20,0.06053489854715133,-0.07604162148466127,1.1001332555457939,0.030068368992448913,0.012991562878208116,-0.04139173787411998,80,1,79,0,0,-0.061945290795896855
2040,3042,10,poisoned_action_only_snapshot,21,0.22463484855026905,-0.05754823116640024,1.244108080712776,0.049298812083567095,-0.019098028932927072,0.02930914249618885,69,1,68,0,0,-0.16563255952226713
2040,3042,12,poisoned_action_only_snapshot,22,-0.35052676041468395,-0.02189926095408984,0.9057002984029079,-0.10860038754834667,-0.01618532772648621,0.055509374725382865,64,1,63,0,0,-0.34651196288580877
2040,3042,15,poisoned_action_only_snapshot,23,0.2543027698631858,-0.006767280092111652,0.9833764111513028,-0.08064959841161055,0.047093570171527974,-0.024133102591650232,51,1,50,0,0,-0.09969333877583449
2040,3040,0,poisoned_always_freeze_snapshot,0,-0.13651450899125894,0.06981203620282467,0.9377115255684806,-0.06643830147716512,-0.006761858513455975,0.053637076279842266,100,0,,0,0,-0.005946416474570253
2040,3040,2,poisoned_always_freeze_snapshot,1,0.013798915745158069,0.04797703828807237,0.907781576055325,-0.0472600565010312,-0.04711782753014302,0.06081308333252197,100,0,,0,0,-0.003924324064903503
2040,3040,4,poisoned_always_freeze_snapshot,2,0.2536823083152363,-0.08411690054379156,0.8822030998097762,-0.009683005629306324,-0.013607735455573769,0.0329921381468109,100,0,,0,0,-0.02079719410979326
2040,3040,6,poisoned_always_freeze_snapshot,3,0.30729690810312604,-0.034890431277915676,1.1332733522479654,0.10115446438026326,0.027578807900482394,0.10174164042404463,100,0,,0,0,-0.04063242897592355
2040,3040,8,poisoned_always_freeze_snapshot,4,-0.07415258319796986,-0.11392674478848772,0.7889034131050378,0.07455840213222431,-0.008773792792902302,0.03708427975643311,100,0,,0,0,-0.018637831538861435
2040,3040,10,poisoned_always_freeze_snapshot,5,-0.23302697225519664,0.02815607750021909,0.8654262355669335,0.03166395773213679,-0.024579487029202186,0.055314967969679746,100,0,,0,0,-0.025149402097264063
2040,3040,12,poisoned_always_freeze_snapshot,6,-0.28261739397141483,0.10064623322192093,0.8622783107571758,-0.003959486866282391,-0.032999151274933636,-0.09149876223079467,100,0,,0,0,-0.030882673737998308
2040,3040,14,poisoned_always_freeze_snapshot,7,-0.3282788780965127,0.06945555080651358,0.7508654648098201,-0.05142374131886358,-0.027704452004683168,0.045040043408153985,100,0,,0,0,-0.05316126270784239
2040,3041,0,poisoned_always_freeze_snapshot,8,-0.19797508662162144,-0.011890821044580863,0.908801234556102,0.0005983199240016945,-0.0457449490252621,-0.00851271217278804,100,0,,0,0,-0.02479719828607542
2040,3041,2,poisoned_always_freeze_snapshot,9,0.2835650290087711,-0.10607880043035807,1.175398169848774,-0.021506733844554815,-0.013396365181690184,-0.1153667457106939,100,0,,0,0,-0.029025151524240674
2040,3041,4,poisoned_always_freeze_snapshot,10,-0.33654972180677334,-0.05194523008137841,0.8416683770434789,0.06991722208546403,0.029546698581429984,0.005298575462128086,100,0,,0,0,-0.046080546470247175
2040,3041,6,poisoned_always_freeze_snapshot,11,0.35538424080152364,0.013397484179169278,1.1761878444924931,-0.024605922846233794,-0.036767425695795344,-0.05584381423440009,100,0,,0,0,-0.04857323971275515
2040,3041,8,poisoned_always_freeze_snapshot,12,0.15763773960010485,-0.10832286645415476,0.7836447508888087,-0.05321526097520485,0.03854521919324978,0.03160337537129512,100,0,,0,0,-0.02037014231629015
2040,3041,10,poisoned_always_freeze_snapshot,13,0.09688483475045073,0.023923003746803145,1.1787518937715684,-0.01932681051812453,0.0023697924021410383,-0.08692117873162161,100,0,,0,0,-0.011961453666000963
2040,3041,12,poisoned_always_freeze_snapshot,14,0.28811799555131656,0.04956199308743037,1.088562796558652,0.060770363545532474,-0.02685806381966982,0.03049737200293831,100,0,,0,0,-0.0321168318659727
2040,3041,14,poisoned_always_freeze_snapshot,15,-0.09408883331852114,0.032081898967232514,1.2319354890571734,-0.07011966066395797,0.04186493221673214,0.10476239559070943,100,0,,0,0,-0.017574549301052452
2040,3042,0,poisoned_always_freeze_snapshot,16,-0.3911691543053655,0.09973979969499658,1.2669053160283121,0.06511269605707079,0.00967340888352617,0.10776554947736189,100,0,,0,0,-0.06174459108092147
2040,3042,2,poisoned_always_freeze_snapshot,17,0.36579090516537904,-0.048057315543033136,0.8362157163618286,-0.050920483175079426,-0.011431044175764328,0.015033805124605365,100,0,,0,0,-0.047621017952880214
2040,3042,4,poisoned_always_freeze_snapshot,18,0.27051306926140595,-0.006956462812297129,1.1023388134773882,0.11253915761453681,-0.004281950768367501,0.030245805109484464,100,0,,0,0,-0.02773664425748406
2040,3042,6,poisoned_always_freeze_snapshot,19,-0.14513874712292313,0.11645031529628971,1.0862837505615408,-0.060915145182207586,-0.0073059590881695904,-0.09673422809314228,100,0,,0,0,-0.006940932537839689
2040,3042,8,poisoned_always_freeze_snapshot,20,0.06053489854715133,-0.07604162148466127,1.1001332555457939,0.030068368992448913,0.012991562878208116,-0.04139173787411998,100,0,,0,0,-0.0034159902306038375
2040,3042,10,poisoned_always_freeze_snapshot,21,0.22463484855026905,-0.05754823116640024,1.244108080712776,0.049298812083567095,-0.019098028932927072,0.02930914249618885,100,0,,0,0,-0.02896891599066236
2040,3042,12,poisoned_always_freeze_snapshot,22,-0.35052676041468395,-0.02189926095408984,0.9057002984029079,-0.10860038754834667,-0.01618532772648621,0.055509374725382865,100,0,,0,0,-0.051323819173124424
2040,3042,15,poisoned_always_freeze_snapshot,23,0.2543027698631858,-0.006767280092111652,0.9833764111513028,-0.08064959841161055,0.047093570171527974,-0.024133102591650232,100,0,,0,0,-0.03165088155444089
2040,3040,0,poisoned_commit_gate_snapshot,0,-0.13651450899125894,0.06981203620282467,0.9377115255684806,-0.06643830147716512,-0.006761858513455975,0.053637076279842266,100,0,,0,0,-0.00609591247963369
2040,3040,2,poisoned_commit_gate_snapshot,1,0.013798915745158069,0.04797703828807237,0.907781576055325,-0.0472600565010312,-0.04711782753014302,0.06081308333252197,100,0,,0,0,-0.0375818557565529
2040,3040,4,poisoned_commit_gate_snapshot,2,0.2536823083152363,-0.08411690054379156,0.8822030998097762,-0.009683005629306324,-0.013607735455573769,0.0329921381468109,100,0,,0,0,-0.03194809900107686
2040,3040,6,poisoned_commit_gate_snapshot,3,0.30729690810312604,-0.034890431277915676,1.1332733522479654,0.10115446438026326,0.027578807900482394,0.10174164042404463,100,0,,0,0,-0.06448124315350502
2040,3040,8,poisoned_commit_gate_snapshot,4,-0.07415258319796986,-0.11392674478848772,0.7889034131050378,0.07455840213222431,-0.008773792792902302,0.03708427975643311,100,0,,0,0,-0.0435693336925828
2040,3040,10,poisoned_commit_gate_snapshot,5,-0.23302697225519664,0.02815607750021909,0.8654262355669335,0.03166395773213679,-0.024579487029202186,0.055314967969679746,100,0,,0,0,-0.03977088171144293
2040,3040,12,poisoned_commit_gate_snapshot,6,-0.28261739397141483,0.10064623322192093,0.8622783107571758,-0.003959486866282391,-0.032999151274933636,-0.09149876223079467,100,0,,0,0,-0.04184672975096885
2040,3040,14,poisoned_commit_gate_snapshot,7,-0.3282788780965127,0.06945555080651358,0.7508654648098201,-0.05142374131886358,-0.027704452004683168,0.045040043408153985,100,0,,0,0,-0.07271153284560093
2040,3041,0,poisoned_commit_gate_snapshot,8,-0.19797508662162144,-0.011890821044580863,0.908801234556102,0.0005983199240016945,-0.0457449490252621,-0.00851271217278804,100,0,,0,0,-0.05785536690994912
2040,3041,2,poisoned_commit_gate_snapshot,9,0.2835650290087711,-0.10607880043035807,1.175398169848774,-0.021506733844554815,-0.013396365181690184,-0.1153667457106939,100,0,,0,0,-0.04119846558035909
2040,3041,4,poisoned_commit_gate_snapshot,10,-0.33654972180677334,-0.05194523008137841,0.8416683770434789,0.06991722208546403,0.029546698581429984,0.005298575462128086,100,0,,0,0,-0.13821760731442867
2040,3041,6,poisoned_commit_gate_snapshot,11,0.35538424080152364,0.013397484179169278,1.1761878444924931,-0.024605922846233794,-0.036767425695795344,-0.05584381423440009,100,0,,0,0,-0.1368027591310595
2040,3041,8,poisoned_commit_gate_snapshot,12,0.15763773960010485,-0.10832286645415476,0.7836447508888087,-0.05321526097520485,0.03854521919324978,0.03160337537129512,100,0,,0,0,-0.035240582359824406
2040,3041,10,poisoned_commit_gate_snapshot,13,0.09688483475045073,0.023923003746803145,1.1787518937715684,-0.01932681051812453,0.0023697924021410383,-0.08692117873162161,100,0,,0,0,-0.01869160486135345
2040,3041,12,poisoned_commit_gate_snapshot,14,0.28811799555131656,0.04956199308743037,1.088562796558652,0.060770363545532474,-0.02685806381966982,0.03049737200293831,100,0,,0,0,-0.10146344746675835
2040,3041,14,poisoned_commit_gate_snapshot,15,-0.09408883331852114,0.032081898967232514,1.2319354890571734,-0.07011966066395797,0.04186493221673214,0.10476239559070943,100,0,,0,0,-0.04717013418989412
2040,3042,0,poisoned_commit_gate_snapshot,16,-0.3911691543053655,0.09973979969499658,1.2669053160283121,0.06511269605707079,0.00967340888352617,0.10776554947736189,100,0,,0,0,-0.08819083954236889
2040,3042,2,poisoned_commit_gate_snapshot,17,0.36579090516537904,-0.048057315543033136,0.8362157163618286,-0.050920483175079426,-0.011431044175764328,0.015033805124605365,100,0,,0,0,-0.08524837082327866
2040,3042,4,poisoned_commit_gate_snapshot,18,0.27051306926140595,-0.006956462812297129,1.1023388134773882,0.11253915761453681,-0.004281950768367501,0.030245805109484464,100,0,,0,0,-0.05387680028621435
2040,3042,6,poisoned_commit_gate_snapshot,19,-0.14513874712292313,0.11645031529628971,1.0862837505615408,-0.060915145182207586,-0.0073059590881695904,-0.09673422809314228,100,0,,0,0,-0.008006822686429143
2040,3042,8,poisoned_commit_gate_snapshot,20,0.06053489854715133,-0.07604162148466127,1.1001332555457939,0.030068368992448913,0.012991562878208116,-0.04139173787411998,100,0,,0,0,-0.0066975053221518975
2040,3042,10,poisoned_commit_gate_snapshot,21,0.22463484855026905,-0.05754823116640024,1.244108080712776,0.049298812083567095,-0.019098028932927072,0.02930914249618885,100,0,,0,0,-0.0428097044245899
2040,3042,12,poisoned_commit_gate_snapshot,22,-0.35052676041468395,-0.02189926095408984,0.9057002984029079,-0.10860038754834667,-0.01618532772648621,0.055509374725382865,100,0,,0,0,-0.10504280078107847
2040,3042,15,poisoned_commit_gate_snapshot,23,0.2543027698631858,-0.006767280092111652,0.9833764111513028,-0.08064959841161055,0.047093570171527974,-0.024133102591650232,100,0,,0,0,-0.0682620801964276
2040,3040,0,poisoned_permanent_filter_snapshot,0,-0.13651450899125894,0.06981203620282467,0.9377115255684806,-0.06643830147716512,-0.006761858513455975,0.053637076279842266,100,0,,0,0,-0.013996489943591648
2040,3040,14,poisoned_permanent_filter_snapshot,1,-0.3282788780965127,0.06945555080651358,0.7508654648098201,-0.05142374131886358,-0.027704452004683168,0.045040043408153985,100,0,,22,0,-0.22069001924839024
2040,3041,14,poisoned_permanent_filter_snapshot,2,-0.09408883331852114,0.032081898967232514,1.2319354890571734,-0.07011966066395797,0.04186493221673214,0.10476239559070943,100,0,,22,0,-0.2551165227825215
2040,3042,15,poisoned_permanent_filter_snapshot,3,0.2543027698631858,-0.006767280092111652,0.9833764111513028,-0.08064959841161055,0.047093570171527974,-0.024133102591650232,100,0,,20,0,-0.22997990083490216
2041,3040,0,clean_reinforce_snapshot,0,-0.13651450899125894,0.06981203620282467,0.9377115255684806,-0.06643830147716512,-0.006761858513455975,0.053637076279842266,100,0,,0,0,-0.005958859783600745
2041,3040,2,clean_reinforce_snapshot,1,0.013798915745158069,0.04797703828807237,0.907781576055325,-0.0472600565010312,-0.04711782753014302,0.06081308333252197,100,0,,0,0,-0.0039350770628405665
2041,3040,4,clean_reinforce_snapshot,2,0.2536823083152363,-0.08411690054379156,0.8822030998097762,-0.009683005629306324,-0.013607735455573769,0.0329921381468109,100,0,,0,0,-0.020861355415126154
2041,3040,6,clean_reinforce_snapshot,3,0.30729690810312604,-0.034890431277915676,1.1332733522479654,0.10115446438026326,0.027578807900482394,0.10174164042404463,100,0,,0,0,-0.040622569165212924
2041,3040,8,clean_reinforce_snapshot,4,-0.07415258319796986,-0.11392674478848772,0.7889034131050378,0.07455840213222431,-0.008773792792902302,0.03708427975643311,100,0,,0,0,-0.018720846370243845
2041,3040,10,clean_reinforce_snapshot,5,-0.23302697225519664,0.02815607750021909,0.8654262355669335,0.03166395773213679,-0.024579487029202186,0.055314967969679746,100,0,,0,0,-0.0252414665230051
2041,3040,12,clean_reinforce_snapshot,6,-0.28261739397141483,0.10064623322192093,0.8622783107571758,-0.003959486866282391,-0.032999151274933636,-0.09149876223079467,100,0,,0,0,-0.03097670432348027
2041,3040,14,clean_reinforce_snapshot,7,-0.3282788780965127,0.06945555080651358,0.7508654648098201,-0.05142374131886358,-0.027704452004683168,0.045040043408153985,100,0,,0,0,-0.05330333181845534
2041,3041,0,clean_reinforce_snapshot,8,-0.19797508662162144,-0.011890821044580863,0.908801234556102,0.0005983199240016945,-0.0457449490252621,-0.00851271217278804,100,0,,0,0,-0.024947035903074698
2041,3041,2,clean_reinforce_snapshot,9,0.2835650290087711,-0.10607880043035807,1.175398169848774,-0.021506733844554815,-0.013396365181690184,-0.1153667457106939,100,0,,0,0,-0.02909853064548347
2041,3041,4,clean_reinforce_snapshot,10,-0.33654972180677334,-0.05194523008137841,0.8416683770434789,0.06991722208546403,0.029546698581429984,0.005298575462128086,100,0,,0,0,-0.04627090750563506
2041,3041,6,clean_reinforce_snapshot,11,0.35538424080152364,0.013397484179169278,1.1761878444924931,-0.024605922846233794,-0.036767425695795344,-0.05584381423440009,100,0,,0,0,-0.04875373102236479
2041,3041,8,clean_reinforce_snapshot,12,0.15763773960010485,-0.10832286645415476,0.7836447508888087,-0.05321526097520485,0.03854521919324978,0.03160337537129512,100,0,,0,0,-0.020426926709010175
2041,3041,10,clean_reinforce_snapshot,13,0.09688483475045073,0.023923003746803145,1.1787518937715684,-0.01932681051812453,0.0023697924021410383,-0.08692117873162161,100,0,,0,0,-0.011983258290843325
2041,3041,12,clean_reinforce_snapshot,14,0.28811799555131656,0.04956199308743037,1.088562796558652,0.060770363545532474,-0.02685806381966982,0.03049737200293831,100,0,,0,0,-0.03226530054675543
2041,3041,14,clean_reinforce_snapshot,15,-0.09408883331852114,0.032081898967232514,1.2319354890571734,-0.07011966066395797,0.04186493221673214,0.10476239559070943,100,0,,0,0,-0.017628367219951636
2041,3042,0,clean_reinforce_snapshot,16,-0.3911691543053655,0.09973979969499658,1.2669053160283121,0.06511269605707079,0.00967340888352617,0.10776554947736189,100,0,,0,0,-0.061904430694866334
2041,3042,2,clean_reinforce_snapshot,17,0.36579090516537904,-0.048057315543033136,0.8362157163618286,-0.050920483175079426,-0.011431044175764328,0.015033805124605365,100,0,,0,0,-0.04779007350964302
2041,3042,4,clean_reinforce_snapshot,18,0.27051306926140595,-0.006956462812297129,1.1023388134773882,0.11253915761453681,-0.004281950768367501,0.030245805109484464,100,0,,0,0,-0.027844234744995026
2041,3042,6,clean_reinforce_snapshot,19,-0.14513874712292313,0.11645031529628971,1.0862837505615408,-0.060915145182207586,-0.0073059590881695904,-0.09673422809314228,100,0,,0,0,-0.006958204935710251
2041,3042,8,clean_reinforce_snapshot,20,0.06053489854715133,-0.07604162148466127,1.1001332555457939,0.030068368992448913,0.012991562878208116,-0.04139173787411998,100,0,,0,0,-0.003416518677770972
2041,3042,10,clean_reinforce_snapshot,21,0.22463484855026905,-0.05754823116640024,1.244108080712776,0.049298812083567095,-0.019098028932927072,0.02930914249618885,100,0,,0,0,-0.029015792877572187
2041,3042,12,clean_reinforce_snapshot,22,-0.35052676041468395,-0.02189926095408984,0.9057002984029079,-0.10860038754834667,-0.01618532772648621,0.055509374725382865,100,0,,0,0,-0.05158026123536133
2041,3042,15,clean_reinforce_snapshot,23,0.2543027698631858,-0.006767280092111652,0.9833764111513028,-0.08064959841161055,0.047093570171527974,-0.024133102591650232,100,0,,0,0,-0.03182782251259011
2041,3040,0,poisoned_action_only_snapshot,0,-0.13651450899125894,0.06981203620282467,0.9377115255684806,-0.06643830147716512,-0.006761858513455975,0.053637076279842266,82,1,81,0,0,-0.05276315380965568
2041,3040,2,poisoned_action_only_snapshot,1,0.013798915745158069,0.04797703828807237,0.907781576055325,-0.0472600565010312,-0.04711782753014302,0.06081308333252197,19,1,18,0,0,-0.13370629118172736
2041,3040,4,poisoned_action_only_snapshot,2,0.2536823083152363,-0.08411690054379156,0.8822030998097762,-0.009683005629306324,-0.013607735455573769,0.0329921381468109,32,1,31,0,0,-0.13592469699340815
2041,3040,6,poisoned_action_only_snapshot,3,0.30729690810312604,-0.034890431277915676,1.1332733522479654,0.10115446438026326,0.027578807900482394,0.10174164042404463,41,1,40,0,0,-0.1402288196308793
2041,3040,8,poisoned_action_only_snapshot,4,-0.07415258319796986,-0.11392674478848772,0.7889034131050378,0.07455840213222431,-0.008773792792902302,0.03708427975643311,29,1,28,0,0,-0.1364767822488781
2041,3040,10,poisoned_action_only_snapshot,5,-0.23302697225519664,0.02815607750021909,0.8654262355669335,0.03166395773213679,-0.024579487029202186,0.055314967969679746,44,1,43,0,0,-0.10907091776213035
2041,3040,12,poisoned_action_only_snapshot,6,-0.28261739397141483,0.10064623322192093,0.8622783107571758,-0.003959486866282391,-0.032999151274933636,-0.09149876223079467,53,1,52,0,0,-0.1552001003369103
2041,3040,14,poisoned_action_only_snapshot,7,-0.3282788780965127,0.06945555080651358,0.7508654648098201,-0.05142374131886358,-0.027704452004683168,0.045040043408153985,41,1,40,0,0,-0.15737886875658097
2041,3041,0,poisoned_action_only_snapshot,8,-0.19797508662162144,-0.011890821044580863,0.908801234556102,0.0005983199240016945,-0.0457449490252621,-0.00851271217278804,44,1,43,0,0,-0.16436079599383757
2041,3041,2,poisoned_action_only_snapshot,9,0.2835650290087711,-0.10607880043035807,1.175398169848774,-0.021506733844554815,-0.013396365181690184,-0.1153667457106939,33,1,32,0,0,-0.15633226070751066
2041,3041,4,poisoned_action_only_snapshot,10,-0.33654972180677334,-0.05194523008137841,0.8416683770434789,0.06991722208546403,0.029546698581429984,0.005298575462128086,15,1,14,0,0,-0.30752259215874106
2041,3041,6,poisoned_action_only_snapshot,11,0.35538424080152364,0.013397484179169278,1.1761878444924931,-0.024605922846233794,-0.036767425695795344,-0.05584381423440009,15,1,14,0,0,-0.2943001820876232
2041,3041,8,poisoned_action_only_snapshot,12,0.15763773960010485,-0.10832286645415476,0.7836447508888087,-0.05321526097520485,0.03854521919324978,0.03160337537129512,28,1,27,0,0,-0.11980368837725826
