benchmark,task,controller,mechanism,kernel_backend,attack_kernel_backend,steps,budget,plausible_radius,future_grid_points,action_grid_size,mean_reward,constraint_violation_steps,constraint_violation_step_rate,unsafe_certified_steps,unsafe_certified_rate,stale_certified_policy_steps,stale_certified_policy_rate,uncertified_learning_steps,uncertified_learning_rate,learn_updates,learn_update_rate,interventions,intervention_rate,empty_kernel_steps,empty_kernel_rate,mean_kernel_width,mean_action_correction,mean_param_projection_norm,mean_attack_linf,mean_attacker_score,final_theta_gain,final_bias,max_param_violation
safe_control_gym,cartpole,lqr_plus_linear_residual,attacked_lqr_update_ungated,cbf_sampled,euler,6,0.015,0.015,9,41,-4.8660032828028745,0,0.0,0,0.0,1,0.16666666666666666,6,1.0,6,1.0,0,0.0,3,0.5,6.75,0.0,0.0,0.01249629992636707,9.149912523757227,18.0,-4.2,12.518511362709475
safe_control_gym,cartpole,lqr_plus_linear_residual,plausible_action_filter_update_ungated,cbf_sampled,euler,6,0.015,0.015,9,41,-4.708650617918453,0,0.0,0,0.0,3,0.5,6,1.0,6,1.0,3,0.5,3,0.5,6.833333333333333,0.2716645275862204,0.0,0.01249629992636707,8.981491467600803,18.0,-4.2,12.518511362709475
safe_control_gym,cartpole,lqr_plus_linear_residual,always_freeze,cbf_sampled,euler,6,0.015,0.015,9,41,-3.535237915549836,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,6,1.0,3,0.5,6.833333333333333,0.0690228039629579,0.0,0.014996299926367071,7.3034480908065795,0.0,0.0,10.008511362709475
safe_control_gym,cartpole,lqr_plus_linear_residual,lifecycle_gate_project,cbf_sampled,euler,6,0.015,0.015,9,41,-3.2021472031539044,0,0.0,0,0.0,0,0.0,0,0.0,4,0.6666666666666666,6,1.0,3,0.5,6.666666666666667,0.11415894544876909,0.572457027888691,0.012496182205262966,7.301798222186947,11.375175062501853,0.5774320945845772,10.008511362709475
