benchmark,task,controller,mechanism,kernel_backend,attack_kernel_backend,steps,budget,plausible_radius,future_grid_points,action_grid_size,mean_reward,constraint_violation_steps,constraint_violation_step_rate,unsafe_certified_steps,unsafe_certified_rate,stale_certified_policy_steps,stale_certified_policy_rate,uncertified_learning_steps,uncertified_learning_rate,learn_updates,learn_update_rate,interventions,intervention_rate,empty_kernel_steps,empty_kernel_rate,mean_kernel_width,mean_action_correction,mean_param_projection_norm,mean_attack_linf,mean_attacker_score,final_theta_gain,final_bias,max_param_violation
safe_control_gym,cartpole,lqr_plus_linear_residual,attacked_lqr_update_ungated,casadi,euler,4,0.04,0.04,9,41,-6.184933673313411,0,0.0,0,0.0,0,0.0,4,1.0,4,1.0,0,0.0,4,1.0,0.0,0.0,0.0,0.03998466593673291,13.803949366777964,12.0,-2.8,2.0646612086654934
safe_control_gym,cartpole,lqr_plus_linear_residual,plausible_action_filter_update_ungated,casadi,euler,4,0.04,0.04,9,41,-6.184933673313411,0,0.0,0,0.0,0,0.0,4,1.0,4,1.0,0,0.0,4,1.0,0.0,0.0,0.0,0.03998466593673291,13.803949366777964,12.0,-2.8,2.0646612086654934
safe_control_gym,cartpole,lqr_plus_linear_residual,always_freeze,casadi,euler,4,0.04,0.04,9,41,-4.852244199379752,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,1.0,4,1.0,0.0,0.0,0.0,0.03998466593673291,11.649475386761454,0.0,0.0,0.0
safe_control_gym,cartpole,lqr_plus_linear_residual,lifecycle_gate_project,casadi,euler,4,0.04,0.04,9,41,-5.6903764046660505,0,0.0,0,0.0,0,0.0,0,0.0,3,0.75,2,0.5,4,1.0,0.0,0.0,0.21838760572921279,0.03998466593673291,11.954361734126175,8.861987330941421,-1.237420818383879,1.1102230246251565e-16
