benchmark,task,controller,mechanism,kernel_backend,attack_kernel_backend,steps,budget,plausible_radius,future_grid_points,action_grid_size,mean_reward,constraint_violation_steps,constraint_violation_step_rate,unsafe_certified_steps,unsafe_certified_rate,stale_certified_policy_steps,stale_certified_policy_rate,uncertified_learning_steps,uncertified_learning_rate,learn_updates,learn_update_rate,interventions,intervention_rate,empty_kernel_steps,empty_kernel_rate,mean_kernel_width,mean_action_correction,mean_param_projection_norm,mean_attack_linf,mean_attacker_score,final_theta_gain,final_bias,max_param_violation
safe_control_gym,cartpole,lqr_plus_linear_residual,plausible_action_filter_update_ungated,casadi,euler,6,0.005,0.005,9,41,-4.241597866644696,0,0.0,0,0.0,3,0.5,6,1.0,6,1.0,6,1.0,1,0.16666666666666666,14.5,1.1438077414090346,0.0,0.004998376955583535,3.704860225959337,12.0,-2.7,2.510057333019182
safe_control_gym,cartpole,lqr_plus_linear_residual,always_freeze,casadi,euler,6,0.005,0.005,9,41,-3.4300021858624112,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,6,1.0,1,0.16666666666666666,15.916666666666666,0.6114021980832837,0.0,0.0024984201373466626,3.3342769083020163,0.0,0.0,0.830057333019182
safe_control_gym,cartpole,lqr_plus_linear_residual,lifecycle_gate_project,casadi,euler,6,0.005,0.005,9,41,-3.5053314785091927,0,0.0,0,0.0,0,0.0,0,0.0,5,0.8333333333333334,6,1.0,1,0.16666666666666666,15.666666666666666,0.6813526416467027,0.2731971872647498,0.004203585713113148,3.3413862723633714,9.686268461801266,-0.6411203169295709,0.0
safe_control_gym,cartpole,lqr_plus_linear_residual,plausible_action_filter_update_ungated,casadi,euler,6,0.06,0.06,9,41,-4.99533123595866,0,0.0,0,0.0,0,0.0,6,1.0,6,1.0,0,0.0,6,1.0,0.0,0.0,0.0,0.05998407033988069,11.15918561139357,12.0,-1.8,1.2586424232699098
safe_control_gym,cartpole,lqr_plus_linear_residual,always_freeze,casadi,euler,6,0.06,0.06,9,41,-4.072936772833024,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,6,1.0,5,0.8333333333333334,2.4166666666666665,0.041659937354434774,0.0,0.05998407033988069,8.564380626627266,0.0,0.0,0.0
safe_control_gym,cartpole,lqr_plus_linear_residual,lifecycle_gate_project,casadi,euler,6,0.06,0.06,9,41,-4.033523169433965,0,0.0,0,0.0,0,0.0,0,0.0,1,0.16666666666666666,6,1.0,5,0.8333333333333334,2.4166666666666665,0.04015427658307861,0.0,0.05998407033988069,8.564380626627266,2.0,-0.45,0.0
