seed,rho,mechanism,first_violation_step,mean_reward
2211,0.005,commit,,-0.011424013499160291
2211,0.005,commit,,-0.10155562195753538
2211,0.005,commit,,-0.18432963770977365
2211,0.005,commit,,-0.297430712975068
2211,0.005,commit,,-0.078857288115644
2211,0.005,commit,,-0.0304314554497333
2211,0.005,commit,,-0.007157890139337749
2211,0.005,commit,,-0.036446470896078775
2211,0.005,commit,,-0.16729371273830462
2211,0.005,commit,,-0.2740691136952602
2211,0.005,commit,,-0.4204565213391908
2211,0.005,commit,,-0.04130951403131375
2211,0.005,commit,,-0.012340864655342666
2211,0.005,commit,,-0.008844166913242944
2211,0.005,commit,,-0.07877109356752446
2211,0.005,commit,,-0.25356585203699217
2211,0.005,commit,,-0.3923427732244998
2211,0.005,commit,,-0.5844809158818463
2211,0.02,clean,5,-0.8661285428566964
2211,0.02,clean,,-0.6880288701979771
2211,0.02,clean,,-0.5639022075190835
2211,0.02,clean,,-0.41990380170402014
2211,0.02,clean,,-0.36639984535580666
2211,0.02,clean,,-0.379087234557514
2211,0.02,clean,,-0.41785998612117353
2211,0.02,clean,13,-0.7105824738313894
2211,0.02,clean,,-0.5778957048244869
2211,0.02,clean,,-0.4854654986605569
2211,0.02,clean,,-0.377301776271684
2211,0.02,clean,,-0.36534594607889054
2211,0.02,clean,,-0.3982671587564963
2211,0.02,clean,,-0.45695377110467267
2211,0.02,clean,,-0.5955977954742976
2211,0.02,clean,,-0.49550192253823366
2211,0.02,clean,,-0.4246286815248896
2211,0.02,clean,,-0.3525699194936428
2211,0.02,clean,,-0.38132664991381965
2211,0.02,clean,,-0.43431658127427786
2211,0.02,clean,,-0.5129171277215987
2211,0.02,clean,,-0.4402826217671706
2211,0.02,clean,,-0.38341959747340437
2211,0.02,clean,,-0.3480467418373957
2211,0.02,clean,,-0.35475739173421844
2211,0.02,clean,,-0.46491682763384456
2211,0.02,clean,,-0.5587662243734669
2211,0.02,clean,,-0.6814458456817085
2211,0.02,clean,,-0.3905398506238946
2211,0.02,clean,,-0.34939403091709276
2211,0.02,clean,,-0.3341578448750975
2211,0.02,clean,,-0.38176856146074944
2211,0.02,clean,,-0.533849938109242
2211,0.02,clean,,-0.6504949429688243
2211,0.02,clean,,-0.8088928709150253
2211,0.02,clean,,-0.35331099630753043
2211,0.02,clean,,-0.3322010970877265
2211,0.02,clean,,-0.3373386447532863
2211,0.02,clean,,-0.4268335625786879
2211,0.02,clean,,-0.622647117627114
2211,0.02,clean,,-0.7736062433783734
2211,0.02,clean,,-0.9806377280356439
2211,0.02,poison,5,-1.7574592963663946
2211,0.02,poison,10,-1.575007449034886
2211,0.02,poison,11,-1.4491198506651106
2211,0.02,poison,,-1.2988851410730997
2211,0.02,poison,,-1.2382444184247698
2211,0.02,poison,,-1.243185861789759
2211,0.02,poison,,-1.2741278723476213
2211,0.02,poison,10,-1.6001896191163252
2211,0.02,poison,10,-1.4653260451633485
2211,0.02,poison,11,-1.3711310358764357
2211,0.02,poison,,-1.2656683386793668
2211,0.02,poison,,-1.2381313546181048
2211,0.02,poison,,-1.263227127844128
2211,0.02,poison,,-1.3139639182587584
2211,0.02,poison,10,-1.4860116996240929
2211,0.02,poison,10,-1.3859869915343983
2211,0.02,poison,,-1.317909162729405
2211,0.02,poison,,-1.2416624796842914
2211,0.02,poison,,-1.2547221777468625
2211,0.02,poison,,-1.2997639522317916
2211,0.02,poison,,-1.370258156479097
2211,0.02,poison,9,-1.346663636640379
2211,0.02,poison,,-1.2894587343676986
2211,0.02,poison,,-1.2537158690129708
2211,0.02,poison,,-1.2442783802875728
2211,0.02,poison,,-1.338243856995456
2211,0.02,poison,,-1.4237935045206158
2211,0.02,poison,117,-1.534912267307006
2211,0.02,poison,9,-1.3015506349385704
2211,0.02,poison,,-1.2631281974566264
2211,0.02,poison,,-1.2395669583214508
2211,0.02,poison,,-1.2708185911188334
2211,0.02,poison,,-1.4063505186375957
2211,0.02,poison,118,-1.5130896480778626
2211,0.02,poison,111,-1.6486532317048197
2211,0.02,poison,9,-1.2749766170117007
2211,0.02,poison,,-1.2452654437924575
2211,0.02,poison,,-1.2419939718749058
2211,0.02,poison,,-1.3148408195111494
2211,0.02,poison,118,-1.4935516360825996
2211,0.02,poison,113,-1.6225499126947776
2211,0.02,poison,103,-1.8022638317445805
2211,0.02,freeze,,-0.580621654876358
2211,0.02,freeze,,-0.4089667761193023
2211,0.02,freeze,,-0.27761638233049174
2211,0.02,freeze,,-0.09714507255813115
2211,0.02,freeze,,-0.029004470859259945
2211,0.02,freeze,,-0.019579359718076454
2211,0.02,freeze,,-0.05526099984633106
2211,0.02,freeze,,-0.43474650706774914
2211,0.02,freeze,,-0.2976366617016786
2211,0.02,freeze,,-0.19076514485397889
2211,0.02,freeze,,-0.04777628610288465
2211,0.02,freeze,,-0.011477908227665198
2211,0.02,freeze,,-0.04152685790859659
2211,0.02,freeze,,-0.09895583843183406
2211,0.02,freeze,,-0.3202916172703
2211,0.02,freeze,,-0.2084567977983909
2211,0.02,freeze,,-0.1225844265783481
2211,0.02,freeze,,-0.015193583816603292
2211,0.02,freeze,,-0.03005676123883619
2211,0.02,freeze,,-0.08233636665886093
2211,0.02,freeze,,-0.15722502030192512
2211,0.02,freeze,,-0.15722502030192512
2211,0.02,freeze,,-0.08233636665886093
2211,0.02,freeze,,-0.03005676123883619
2211,0.02,freeze,,-0.015193583816603292
2211,0.02,freeze,,-0.1225844265783481
2211,0.02,freeze,,-0.2084567977983909
2211,0.02,freeze,,-0.3202916172703
2211,0.02,freeze,,-0.09895583843183406
2211,0.02,freeze,,-0.04152685790859659
2211,0.02,freeze,,-0.011477908227665198
2211,0.02,freeze,,-0.04777628610288465
2211,0.02,freeze,,-0.19076514485397889
2211,0.02,freeze,,-0.2976366617016786
2211,0.02,freeze,,-0.43474650706774914
2211,0.02,freeze,,-0.05526099984633106
2211,0.02,freeze,,-0.019579359718076454
2211,0.02,freeze,,-0.029004470859259945
2211,0.02,freeze,,-0.09714507255813115
2211,0.02,freeze,,-0.27761638233049174
2211,0.02,freeze,,-0.4089667761193023
2211,0.02,freeze,,-0.580621654876358
2211,0.02,commit,,-0.5825294579341601
2211,0.02,commit,,-0.3906757791405588
2211,0.02,commit,,-0.25229841147355875
2211,0.02,commit,,-0.07816727119645188
2211,0.02,commit,,-0.04002547055882824
2211,0.02,commit,,-0.012424855265216785
2211,0.02,commit,,-0.0416071926595841
2211,0.02,commit,,-0.4187640645538888
2211,0.02,commit,,-0.27277102880565673
2211,0.02,commit,,-0.16637678014935836
2211,0.02,commit,,-0.036033613504021074
2211,0.02,commit,,-0.007210284441355214
2211,0.02,commit,,-0.0307102832051246
2211,0.02,commit,,-0.07934587611597026
2211,0.02,commit,,-0.2958058952003469
2211,0.02,commit,,-0.18317410255721078
2211,0.02,commit,,-0.10090672287442834
2211,0.02,commit,,-0.011212877820367954
2211,0.02,commit,,-0.022139892232777146
2211,0.02,commit,,-0.065219538510686
2211,0.02,commit,,-0.13327670260030408
2211,0.02,commit,,-0.13253108087308446
2211,0.02,commit,,-0.06468598670566189
2211,0.02,commit,,-0.021842908002615197
2211,0.02,commit,,-0.011425627562899669
2211,0.02,commit,,-0.10161869862207433
2211,0.02,commit,,-0.1844298538832603
2211,0.02,commit,,-0.29757701254145397
2211,0.02,commit,,-0.0787878054756272
2211,0.02,commit,,-0.030373995198165322
2211,0.02,commit,,-0.007117471968162867
2211,0.02,commit,,-0.03645673841351627
2211,0.02,commit,,-0.16737694464200964
2211,0.02,commit,,-0.2741981291503572
2211,0.02,commit,,-0.4206425012285378
2211,0.02,commit,,-0.041230979101779204
2211,0.02,commit,,-0.012280033627778904
2211,0.02,commit,,-0.008806260789148212
2211,0.02,commit,,-0.0787957336932796
2211,0.02,commit,,-0.2536748614773941
2211,0.02,commit,,-0.392508091463144
2211,0.02,commit,,-0.5847158770787282
2211,0.04,clean,5,-0.8307841807396663
2211,0.04,clean,,-0.6534444973866411
2211,0.04,clean,,-0.5306253581082853
2211,0.04,clean,,-0.39062204012745905
2211,0.04,clean,,-0.34107629004128104
2211,0.04,clean,,-0.35621375086848805
2211,0.04,clean,,-0.3977590351861617
2211,0.04,clean,,-0.6747943769190277
2211,0.04,clean,,-0.54299455905595
2211,0.04,clean,,-0.4518487819827515
2211,0.04,clean,,-0.3470410801158327
2211,0.04,clean,,-0.33945924534286837
2211,0.04,clean,,-0.3750428544161297
2211,0.04,clean,,-0.43671702491017556
2211,0.04,clean,,-0.5591890116729771
2211,0.04,clean,,-0.4598576622711517
2211,0.04,clean,,-0.3902698951089825
2211,0.04,clean,,-0.32168218369291546
2211,0.04,clean,,-0.35523887317920905
2211,0.04,clean,,-0.4111102440162202
2211,0.04,clean,,-0.492921427088775
2211,0.04,clean,,-0.4023844851978178
2211,0.04,clean,,-0.34620575328705944
2211,0.04,clean,,-0.3125886146025504
2211,0.04,clean,,-0.3237231435098872
2211,0.04,clean,,-0.43958658706452736
2211,0.04,clean,,-0.536787771221068
2211,0.04,clean,,-0.6638520724560365
2211,0.04,clean,,-0.3514961509080224
2211,0.04,clean,,-0.3120260108796762
2211,0.04,clean,,-0.2987623411449169
2211,0.04,clean,,-0.3512544785782389
2211,0.04,clean,,-0.5095298439435964
2211,0.04,clean,,-0.6306100024219531
2211,0.04,clean,,-0.7943723764130657
2211,0.04,clean,,-0.31428636152985434
2211,0.04,clean,,-0.2950714407665984
2211,0.04,clean,,-0.3024101137844522
2211,0.04,clean,,-0.39727170098015807
2211,0.04,clean,,-0.6006977248346457
2211,0.04,clean,,-0.7569683503349921
2211,0.04,clean,,-0.9705574043937149
2211,0.04,poison,5,-1.6873399826529292
2211,0.04,poison,10,-1.52119157490253
2211,0.04,poison,11,-1.4070529830622942
2211,0.04,poison,,-1.281064216038708
2211,0.04,poison,116,-1.2409810692890753
2211,0.04,poison,114,-1.2547256325050127
2211,0.04,poison,110,-1.2946397461624362
2211,0.04,poison,10,-1.539123782047678
2211,0.04,poison,10,-1.4170890189289536
2211,0.04,poison,12,-1.3346050253894346
2211,0.04,poison,119,-1.2510561666191644
2211,0.04,poison,115,-1.2409298677141853
2211,0.04,poison,111,-1.274952944098884
2211,0.04,poison,108,-1.3348124190366988
2211,0.04,poison,10,-1.4314784921096397
2211,0.04,poison,10,-1.3425915596814797
2211,0.04,poison,,-1.2848155062497455
2211,0.04,poison,118,-1.227011431382045
2211,0.04,poison,112,-1.257728907932203
2211,0.04,poison,109,-1.311864482485221
2211,0.04,poison,104,-1.3916721218288617
2211,0.04,poison,10,-1.2984526639113163
2211,0.04,poison,,-1.2496487239351641
2211,0.04,poison,119,-1.2216736819077343
2211,0.04,poison,114,-1.2299784219870298
2211,0.04,poison,107,-1.3423607060078866
2211,0.04,poison,102,-1.4374610729429247
2211,0.04,poison,96,-1.5583961718646424
2211,0.04,poison,,-1.2538828840055152
2211,0.04,poison,,-1.2223393318916282
2211,0.04,poison,118,-1.2076585466658423
2211,0.04,poison,112,-1.2570483573387234
2211,0.04,poison,104,-1.411505427915997
2211,0.04,poison,98,-1.5280867791940822
2211,0.04,poison,89,-1.675730093978186
2211,0.04,poison,,-1.2253820020121604
2211,0.04,poison,118,-1.204658591367226
2211,0.04,poison,116,-1.2104640173412813
2211,0.04,poison,110,-1.3019348653726863
2211,0.04,poison,99,-1.5001665837840021
2211,0.04,poison,92,-1.6407284319676676
2211,0.04,poison,79,-1.836424324651164
2211,0.04,freeze,,-0.580621654876358
2211,0.04,freeze,,-0.4089667761193023
2211,0.04,freeze,,-0.27761638233049174
2211,0.04,freeze,,-0.09714507255813115
2211,0.04,freeze,,-0.029004470859259945
2211,0.04,freeze,,-0.019579359718076454
2211,0.04,freeze,,-0.05526099984633106
2211,0.04,freeze,,-0.43474650706774914
2211,0.04,freeze,,-0.2976366617016786
2211,0.04,freeze,,-0.19076514485397889
2211,0.04,freeze,,-0.04777628610288465
2211,0.04,freeze,,-0.011477908227665198
2211,0.04,freeze,,-0.04152685790859659
2211,0.04,freeze,,-0.09895583843183406
2211,0.04,freeze,,-0.3202916172703
2211,0.04,freeze,,-0.2084567977983909
2211,0.04,freeze,,-0.1225844265783481
2211,0.04,freeze,,-0.015193583816603292
2211,0.04,freeze,,-0.03005676123883619
2211,0.04,freeze,,-0.08233636665886093
2211,0.04,freeze,,-0.15722502030192512
2211,0.04,freeze,,-0.15722502030192512
2211,0.04,freeze,,-0.08233636665886093
2211,0.04,freeze,,-0.03005676123883619
2211,0.04,freeze,,-0.015193583816603292
2211,0.04,freeze,,-0.1225844265783481
2211,0.04,freeze,,-0.2084567977983909
2211,0.04,freeze,,-0.3202916172703
2211,0.04,freeze,,-0.09895583843183406
2211,0.04,freeze,,-0.04152685790859659
2211,0.04,freeze,,-0.011477908227665198
2211,0.04,freeze,,-0.04777628610288465
2211,0.04,freeze,,-0.19076514485397889
2211,0.04,freeze,,-0.2976366617016786
2211,0.04,freeze,,-0.43474650706774914
2211,0.04,freeze,,-0.05526099984633106
2211,0.04,freeze,,-0.019579359718076454
2211,0.04,freeze,,-0.029004470859259945
2211,0.04,freeze,,-0.09714507255813115
2211,0.04,freeze,,-0.27761638233049174
2211,0.04,freeze,,-0.4089667761193023
2211,0.04,freeze,,-0.580621654876358
2211,0.04,commit,,-0.5825654884661595
2211,0.04,commit,,-0.3906996639695986
2211,0.04,commit,,-0.2523195645912442
2211,0.04,commit,,-0.07819406627493276
2211,0.04,commit,,-0.04030933114793024
2211,0.04,commit,,-0.012487122486457714
2211,0.04,commit,,-0.04169509107851737
2211,0.04,commit,,-0.4187778798773815
2211,0.04,commit,,-0.2727773573802334
2211,0.04,commit,,-0.16637053964130102
2211,0.04,commit,,-0.03604420355926289
2211,0.04,commit,,-0.007251206669412974
2211,0.04,commit,,-0.030776969614684804
2211,0.04,commit,,-0.07944511366816712
2211,0.04,commit,,-0.2957871801029491
2211,0.04,commit,,-0.1831538027899019
2211,0.04,commit,,-0.10089131047248184
2211,0.04,commit,,-0.01121391576086988
2211,0.04,commit,,-0.022185313072180548
2211,0.04,commit,,-0.06529775810013946
2211,0.04,commit,,-0.13339432571941282
2211,0.04,commit,,-0.1324712075594185
2211,0.04,commit,,-0.06463192711118913
2211,0.04,commit,,-0.021800744071654932
2211,0.04,commit,,-0.011427830977012528
2211,0.04,commit,,-0.10169385063153562
2211,0.04,commit,,-0.1845498258465429
2211,0.04,commit,,-0.2977532067504687
2211,0.04,commit,,-0.07871092924099346
2211,0.04,commit,,-0.03030957337071616
2211,0.04,commit,,-0.0070719332440077505
2211,0.04,commit,,-0.036470006297059696
2211,0.04,commit,,-0.16747726817609768
2211,0.04,commit,,-0.2743539818182995
2211,0.04,commit,,-0.420868244662066
2211,0.04,commit,,-0.04114389203188502
2211,0.04,commit,,-0.012212348381485794
2211,0.04,commit,,-0.008764640752609805
2211,0.04,commit,,-0.07882742401191761
2211,0.04,commit,,-0.25380754107146314
2211,0.04,commit,,-0.3927093072105498
2211,0.04,commit,,-0.5850030870302759
2212,0.005,clean,15,-0.6023805785968548
2212,0.005,clean,,-0.41061486427457844
2212,0.005,clean,,-0.27249038410090515
2212,0.005,clean,,-0.09864551113774805
2212,0.005,clean,,-0.029105639047860375
2212,0.005,clean,,-0.03276713400513341
2212,0.005,clean,,-0.06185704856699983
2212,0.005,clean,,-0.4386086751034971
2212,0.005,clean,,-0.29291151382470154
2212,0.005,clean,,-0.18672947676838636
2212,0.005,clean,,-0.05672359236719649
2212,0.005,clean,,-0.027785842711317687
2212,0.005,clean,,-0.05119616742906814
2212,0.005,clean,,-0.09970979563703285
2212,0.005,clean,,-0.31601557242560596
2212,0.005,clean,,-0.20375725296955413
2212,0.005,clean,,-0.1219239298344567
2212,0.005,clean,,-0.03210587712136293
2212,0.005,clean,,-0.042872039818957285
2212,0.005,clean,,-0.08583399668622907
2212,0.005,clean,,-0.15373897810702852
2212,0.005,clean,,-0.15419425801064007
2212,0.005,clean,,-0.08623312894668032
2212,0.005,clean,,-0.043291575003817494
2212,0.005,clean,,-0.03267845373578614
2212,0.005,clean,,-0.12261039636543111
2212,0.005,clean,,-0.20528407341632873
2212,0.005,clean,,-0.31818728153530756
2212,0.005,clean,,-0.10066376655001753
2212,0.005,clean,,-0.05212443343341298
2212,0.005,clean,,-0.028754630364020133
2212,0.005,clean,,-0.05785710411289225
2212,0.005,clean,,-0.1884653404244679
2212,0.005,clean,,-0.29502109895455175
2212,0.005,clean,,-0.44110400982819536
2212,0.005,clean,,-0.06329781746405365
2212,0.005,clean,,-0.03420880828563682
2212,0.005,clean,,-0.030605088707753404
2212,0.005,clean,,-0.10031569772247124
2212,0.005,clean,,-0.27471824627901636
2212,0.005,clean,,-0.413166971889901
2212,0.005,clean,,-0.6048525412586341
2212,0.005,poison,5,-1.9571725877283135
2212,0.005,poison,10,-1.724781129998973
2212,0.005,poison,11,-1.5590025743244587
2212,0.005,poison,,-1.3486605184159401
2212,0.005,poison,,-1.237918813761901
2212,0.005,poison,,-1.2222721266808927
2212,0.005,poison,,-1.2333659033551347
2212,0.005,poison,10,-1.771783546444893
2212,0.005,poison,10,-1.5969526289780753
2212,0.005,poison,11,-1.4684909049361228
2212,0.005,poison,,-1.305453287189891
2212,0.005,poison,,-1.2351828126856337
2212,0.005,poison,,-1.2401427007750698
2212,0.005,poison,,-1.2713802049145555
2212,0.005,poison,9,-1.6351116680326145
2212,0.005,poison,10,-1.5009542618782015
2212,0.005,poison,11,-1.403495325643027
2212,0.005,poison,,-1.278754044977431
2212,0.005,poison,,-1.250033253215683
2212,0.005,poison,,-1.2752517541800392
2212,0.005,poison,,-1.3264777990124927
2212,0.005,poison,8,-1.4710054955352034
2212,0.005,poison,9,-1.389279500467542
2212,0.005,poison,,-1.3320976777495588
2212,0.005,poison,,-1.2788770192924774
2212,0.005,poison,,-1.3321256510000634
2212,0.005,poison,,-1.3981516620163694
2212,0.005,poison,,-1.490190325157655
2212,0.005,poison,8,-1.422168176235244
2212,0.005,poison,9,-1.363893632253964
2212,0.005,poison,,-1.317277779351601
2212,0.005,poison,,-1.3052680812268287
2212,0.005,poison,,-1.4002904959335445
2212,0.005,poison,,-1.4875316047665526
2212,0.005,poison,,-1.6010590923625496
2212,0.005,poison,7,-1.3937658092049336
2212,0.005,poison,8,-1.3458475102537792
2212,0.005,poison,,-1.3197997496148497
2212,0.005,poison,,-1.3496739247270475
2212,0.005,poison,,-1.4879195121989175
2212,0.005,poison,,-1.5973865064848254
2212,0.005,poison,,-1.748444052164146
2212,0.005,freeze,,-0.580621654876358
2212,0.005,freeze,,-0.4089667761193023
2212,0.005,freeze,,-0.27761638233049174
2212,0.005,freeze,,-0.09714507255813115
2212,0.005,freeze,,-0.029004470859259945
2212,0.005,freeze,,-0.019579359718076454
2212,0.005,freeze,,-0.05526099984633106
2212,0.005,freeze,,-0.43474650706774914
2212,0.005,freeze,,-0.2976366617016786
2212,0.005,freeze,,-0.19076514485397889
2212,0.005,freeze,,-0.04777628610288465
2212,0.005,freeze,,-0.011477908227665198
2212,0.005,freeze,,-0.04152685790859659
2212,0.005,freeze,,-0.09895583843183406
2212,0.005,freeze,,-0.3202916172703
2212,0.005,freeze,,-0.2084567977983909
2212,0.005,freeze,,-0.1225844265783481
2212,0.005,freeze,,-0.015193583816603292
2212,0.005,freeze,,-0.03005676123883619
2212,0.005,freeze,,-0.08233636665886093
2212,0.005,freeze,,-0.15722502030192512
2212,0.005,freeze,,-0.15722502030192512
2212,0.005,freeze,,-0.08233636665886093
2212,0.005,freeze,,-0.03005676123883619
2212,0.005,freeze,,-0.015193583816603292
2212,0.005,freeze,,-0.1225844265783481
2212,0.005,freeze,,-0.2084567977983909
2212,0.005,freeze,,-0.3202916172703
2212,0.005,freeze,,-0.09895583843183406
2212,0.005,freeze,,-0.04152685790859659
2212,0.005,freeze,,-0.011477908227665198
2212,0.005,freeze,,-0.04777628610288465
2212,0.005,freeze,,-0.19076514485397889
2212,0.005,freeze,,-0.2976366617016786
2212,0.005,freeze,,-0.43474650706774914
2212,0.005,freeze,,-0.05526099984633106
2212,0.005,freeze,,-0.019579359718076454
2212,0.005,freeze,,-0.029004470859259945
2212,0.005,freeze,,-0.09714507255813115
2212,0.005,freeze,,-0.27761638233049174
2212,0.005,freeze,,-0.4089667761193023
2212,0.005,freeze,,-0.580621654876358
2212,0.005,commit,,-0.5825119049189237
2212,0.005,commit,,-0.3906634118981549
2212,0.005,commit,,-0.2522789385235103
2212,0.005,commit,,-0.07812289666787707
2212,0.005,commit,,-0.03946167864786093
2212,0.005,commit,,-0.012303234644280221
2212,0.005,commit,,-0.041435294300881734
2212,0.005,commit,,-0.41877523526187627
2212,0.005,commit,,-0.2727829249760172
2212,0.005,commit,,-0.16640443481626527
2212,0.005,commit,,-0.03601666817049185
2212,0.005,commit,,-0.007128466479818557
2212,0.005,commit,,-0.03057706957595264
2212,0.005,commit,,-0.07914922575091482
2212,0.005,commit,,-0.2958718361430404
2212,0.005,commit,,-0.18323237376149343
2212,0.005,commit,,-0.10094761330265604
2212,0.005,commit,,-0.011212050325348954
2212,0.005,commit,,-0.02204747419683061
2212,0.005,commit,,-0.06506232727513833
2212,0.005,commit,,-0.13304305294211255
2212,0.005,commit,,-0.1326700112551577
2212,0.005,commit,,-0.06480637038445032
2212,0.005,commit,,-0.02193422547643955
2212,0.005,commit,,-0.011422194224145539
2212,0.005,commit,,-0.10146925379848305
2212,0.005,commit,,-0.18419320963389696
2212,0.005,commit,,-0.29723302040465654
2212,0.005,commit,,-0.07896066045318507
2212,0.005,commit,,-0.0305157592749589
2212,0.005,commit,,-0.007216877529888158
2212,0.005,commit,,-0.036433852746614974
2212,0.005,commit,,-0.16718136389248087
2212,0.005,commit,,-0.27389544226265167
2212,0.005,commit,,-0.4202076715480112
2212,0.005,commit,,-0.041426071187713846
2212,0.005,commit,,-0.01243082431379771
2212,0.005,commit,,-0.008900998262420079
2212,0.005,commit,,-0.07874060285488853
2212,0.005,commit,,-0.2534204946647772
2212,0.005,commit,,-0.3921223348740163
2212,0.005,commit,,-0.5841693360414767
2212,0.02,clean,15,-0.6070531212816161
2212,0.02,clean,,-0.415560817404416
2212,0.02,clean,,-0.2777207425982435
2212,0.02,clean,,-0.10430175541457588
2212,0.02,clean,,-0.03505601003719785
2212,0.02,clean,,-0.03888208073871103
2212,0.02,clean,,-0.06814675931013259
2212,0.02,clean,,-0.4432694501643129
2212,0.02,clean,,-0.297854629341073
2212,0.02,clean,,-0.19196237685157655
2212,0.02,clean,,-0.06239521585509511
2212,0.02,clean,,-0.033777165207981824
2212,0.02,clean,,-0.057365297574094885
2212,0.02,clean,,-0.10606668535877216
2212,0.02,clean,,-0.32086472572256497
2212,0.02,clean,,-0.20887978742165886
2212,0.02,clean,,-0.12732483056615845
2212,0.02,clean,,-0.03780113346613311
2212,0.02,clean,,-0.04891483045995507
2212,0.02,clean,,-0.09206843377401744
2212,0.02,clean,,-0.16017440839494548
2212,0.02,clean,,-0.15931392893572635
2212,0.02,clean,,-0.09149417208659655
2212,0.02,clean,,-0.048707705697898604
2212,0.02,clean,,-0.03844795131793374
2212,0.02,clean,,-0.1287872572561904
2212,0.02,clean,,-0.2116807283763004
2212,0.02,clean,,-0.32480541208408314
2212,0.02,clean,,-0.10577256758543124
2212,0.02,clean,,-0.057389530139991055
2212,0.02,clean,,-0.0341905075653593
2212,0.02,clean,,-0.06367856512768105
2212,0.02,clean,,-0.19472476985102147
2212,0.02,clean,,-0.3015053400165171
2212,0.02,clean,,-0.4478417241471396
2212,0.02,clean,,-0.06840354849184642
2212,0.02,clean,,-0.03948699555911058
2212,0.02,clean,,-0.036070696607940635
2212,0.02,clean,,-0.10620006695079239
2212,0.02,clean,,-0.2810631953521611
2212,0.02,clean,,-0.4197737442318514
2212,0.02,clean,,-0.6117502235341689
2212,0.02,poison,5,-1.8730368722785633
2212,0.02,poison,10,-1.6624544835229156
2212,0.02,poison,11,-1.5137505270694223
2212,0.02,poison,,-1.3279362799396268
2212,0.02,poison,,-1.2365739259959676
2212,0.02,poison,,-1.228744556068988
2212,0.02,poison,,-1.247169117810062
2212,0.02,poison,10,-1.7014722088876022
2212,0.02,poison,10,-1.5432326636157792
2212,0.02,poison,11,-1.429014611488552
2212,0.02,poison,,-1.2889473260023
2212,0.02,poison,,-1.2352566742929585
2212,0.02,poison,,-1.2477214922304587
2212,0.02,poison,,-1.286024352542087
2212,0.02,poison,9,-1.5742600783884897
2212,0.02,poison,10,-1.4545168784551261
2212,0.02,poison,11,-1.369153314863366
2212,0.02,poison,,-1.263766094327617
2212,0.02,poison,,-1.2509726931879883
2212,0.02,poison,,-1.2834440913506617
2212,0.02,poison,,-1.3415187491109501
2212,0.02,poison,9,-1.4213677544872994
2212,0.02,poison,10,-1.3498229961626165
2212,0.02,poison,,-1.3013627411402973
2212,0.02,poison,,-1.2651341158039637
2212,0.02,poison,,-1.333366104134636
2212,0.02,poison,,-1.4062697193117495
2212,0.02,poison,,-1.5048235010585893
2212,0.02,poison,8,-1.3744121737569215
2212,0.02,poison,10,-1.3243569959047246
2212,0.02,poison,,-1.2868816995485968
2212,0.02,poison,,-1.2913906054106197
2212,0.02,poison,,-1.4010507656953815
2212,0.02,poison,,-1.495023446237364
2212,0.02,poison,,-1.615259486615186
2212,0.02,poison,7,-1.3473874941773862
2212,0.02,poison,,-1.306368015362542
2212,0.02,poison,,-1.289215056541438
2212,0.02,poison,,-1.3352270877822752
2212,0.02,poison,,-1.4878176139929902
2212,0.02,poison,,-1.6038829531487517
2212,0.02,poison,,-1.7634364095965271
2212,0.02,freeze,,-0.580621654876358
2212,0.02,freeze,,-0.4089667761193023
2212,0.02,freeze,,-0.27761638233049174
2212,0.02,freeze,,-0.09714507255813115
2212,0.02,freeze,,-0.029004470859259945
2212,0.02,freeze,,-0.019579359718076454
2212,0.02,freeze,,-0.05526099984633106
2212,0.02,freeze,,-0.43474650706774914
2212,0.02,freeze,,-0.2976366617016786
2212,0.02,freeze,,-0.19076514485397889
2212,0.02,freeze,,-0.04777628610288465
2212,0.02,freeze,,-0.011477908227665198
2212,0.02,freeze,,-0.04152685790859659
2212,0.02,freeze,,-0.09895583843183406
2212,0.02,freeze,,-0.3202916172703
2212,0.02,freeze,,-0.2084567977983909
2212,0.02,freeze,,-0.1225844265783481
2212,0.02,freeze,,-0.015193583816603292
2212,0.02,freeze,,-0.03005676123883619
2212,0.02,freeze,,-0.08233636665886093
2212,0.02,freeze,,-0.15722502030192512
2212,0.02,freeze,,-0.15722502030192512
2212,0.02,freeze,,-0.08233636665886093
2212,0.02,freeze,,-0.03005676123883619
2212,0.02,freeze,,-0.015193583816603292
2212,0.02,freeze,,-0.1225844265783481
2212,0.02,freeze,,-0.2084567977983909
2212,0.02,freeze,,-0.3202916172703
2212,0.02,freeze,,-0.09895583843183406
2212,0.02,freeze,,-0.04152685790859659
2212,0.02,freeze,,-0.011477908227665198
2212,0.02,freeze,,-0.04777628610288465
2212,0.02,freeze,,-0.19076514485397889
2212,0.02,freeze,,-0.2976366617016786
2212,0.02,freeze,,-0.43474650706774914
2212,0.02,freeze,,-0.05526099984633106
2212,0.02,freeze,,-0.019579359718076454
2212,0.02,freeze,,-0.029004470859259945
2212,0.02,freeze,,-0.09714507255813115
2212,0.02,freeze,,-0.27761638233049174
2212,0.02,freeze,,-0.4089667761193023
2212,0.02,freeze,,-0.580621654876358
2212,0.02,commit,,-0.5825090698838478
2212,0.02,commit,,-0.39066190671601586
2212,0.02,commit,,-0.2522819510159315
2212,0.02,commit,,-0.0781367647206539
2212,0.02,commit,,-0.03965639363399297
2212,0.02,commit,,-0.012344898453574971
2212,0.02,commit,,-0.04149421629630881
2212,0.02,commit,,-0.4187650184662715
