learner_seed,mechanism,source_seed,source_index,init_x,init_x_dot,init_z,init_z_dot,init_theta,init_theta_dot,steps_executed,first_violation_step,mean_reward,max_normalized_state_margin,actuator_saturation_steps,max_action_interface_error
2040,poisoned_raw,6050,0,-0.038169811820188304,0.078641418496812,1.0593099490819353,0.08606263063599129,-0.010440204243383135,0.11373888548299352,81,80,-0.09443615153373845,0.018391753647665834,0,0.0
2040,poisoned_raw,6050,20,0.07153049077184548,0.06743557653434495,0.9395713456305589,-0.012975927339933163,0.008652967334806957,0.04679540316170602,78,77,-0.1495964729292065,0.02948586834428235,0,0.0
2040,poisoned_raw,6050,40,-0.1375207597612606,0.06494837645277812,0.8064905349573633,-0.09323470383952767,0.034547563181652446,0.06596204896122923,60,59,-0.12184381302460955,0.00731100870190321,0,0.0
2040,poisoned_raw,6051,13,0.05569297987005106,0.01634563068590164,0.7460048361759107,-0.07517906036925814,0.044221432022918214,0.054784928706061636,56,55,-0.10988562820343832,0.012892867248039327,0,0.0
2040,poisoned_raw,6051,33,-0.13971653704411774,0.044188224993100045,1.1627708958273857,0.0557890645731105,-0.034169510162442164,0.11808852517486931,68,67,-0.08980914687457069,0.010307556827007375,0,0.0
2040,poisoned_raw,6052,6,-0.09176829945270981,0.09307197760764147,1.2314222265554813,-0.03239868117459743,-0.02910558359181742,0.04769477300016367,68,67,-0.13051386718639943,0.03034310961556687,0,0.0
2040,poisoned_raw,6052,26,0.017936398668050857,-0.056407881103980276,0.8401451263454344,-0.0033920841421542502,-0.03230180662819851,0.0722611914946566,61,60,-0.07812193788589158,0.005523518958372858,0,0.0
2040,poisoned_raw,6052,47,-0.1335808803859534,-0.08816494821491733,1.0881860298435686,-0.09968265213237995,0.030194289973113034,0.11221820413552722,56,55,-0.27905379739364283,0.05067471592370709,0,0.0
2040,always_freeze,6050,0,-0.038169811820188304,0.078641418496812,1.0593099490819353,0.08606263063599129,-0.010440204243383135,0.11373888548299352,100,,-0.0015437607676439646,-0.44313055725850325,0,0.0
2040,always_freeze,6050,20,0.07153049077184548,0.06743557653434495,0.9395713456305589,-0.012975927339933163,0.008652967334806957,0.04679540316170602,100,,-0.005758942629394648,-0.39134665326617735,0,0.0
2040,always_freeze,6050,40,-0.1375207597612606,0.06494837645277812,0.8064905349573633,-0.09323470383952767,0.034547563181652446,0.06596204896122923,100,,-0.01573793323623572,-0.4019853908714246,0,0.0
2040,always_freeze,6051,13,0.05569297987005106,0.01634563068590164,0.7460048361759107,-0.07517906036925814,0.044221432022918214,0.054784928706061636,100,,-0.0236237678902476,-0.316429008300809,0,0.0
2040,always_freeze,6051,33,-0.13971653704411774,0.044188224993100045,1.1627708958273857,0.0557890645731105,-0.034169510162442164,0.11808852517486931,100,,-0.014662212316512886,-0.37975992424627447,0,0.0
2040,always_freeze,6052,6,-0.09176829945270981,0.09307197760764147,1.2314222265554813,-0.03239868117459743,-0.02910558359181742,0.04769477300016367,100,,-0.01571342309036893,-0.3852039850995851,0,0.0
2040,always_freeze,6052,26,0.017936398668050857,-0.056407881103980276,0.8401451263454344,-0.0033920841421542502,-0.03230180662819851,0.0722611914946566,100,,-0.00935323039878033,-0.38059771021169997,0,0.0
2040,always_freeze,6052,47,-0.1335808803859534,-0.08816494821491733,1.0881860298435686,-0.09968265213237995,0.030194289973113034,0.11221820413552722,100,,-0.009886664887911777,-0.4108212720473867,0,0.0
2040,high_p1,6050,0,-0.038169811820188304,0.078641418496812,1.0593099490819353,0.08606263063599129,-0.010440204243383135,0.11373888548299352,100,,-0.005611217810389551,-0.42275211821661746,0,0.0
2040,high_p1,6050,20,0.07153049077184548,0.06743557653434495,0.9395713456305589,-0.012975927339933163,0.008652967334806957,0.04679540316170602,100,,-0.017940464911854092,-0.32357814825695314,0,0.0
2040,high_p1,6050,40,-0.1375207597612606,0.06494837645277812,0.8064905349573633,-0.09323470383952767,0.034547563181652446,0.06596204896122923,100,,-0.035959240818733,-0.2860976883246009,0,0.0
2040,high_p1,6051,13,0.05569297987005106,0.01634563068590164,0.7460048361759107,-0.07517906036925814,0.044221432022918214,0.054784928706061636,100,,-0.05014708415083967,-0.21945756661777838,0,0.0
2040,high_p1,6051,33,-0.13971653704411774,0.044188224993100045,1.1627708958273857,0.0557890645731105,-0.034169510162442164,0.11808852517486931,100,,-0.024774142793462853,-0.32939531145457973,0,0.0
2040,high_p1,6052,6,-0.09176829945270981,0.09307197760764147,1.2314222265554813,-0.03239868117459743,-0.02910558359181742,0.04769477300016367,100,,-0.026381262118446266,-0.3852039850995851,0,0.0
2040,high_p1,6052,26,0.017936398668050857,-0.056407881103980276,0.8401451263454344,-0.0033920841421542502,-0.03230180662819851,0.0722611914946566,100,,-0.02416335714859357,-0.29196856311428754,0,0.0
2040,high_p1,6052,47,-0.1335808803859534,-0.08816494821491733,1.0881860298435686,-0.09968265213237995,0.030194289973113034,0.11221820413552722,100,,-0.058793886474852154,-0.22967259109867807,0,0.0
2040,high_p3,6050,0,-0.038169811820188304,0.078641418496812,1.0593099490819353,0.08606263063599129,-0.010440204243383135,0.11373888548299352,100,,-0.005611217810389551,-0.42275211821661746,0,0.0
2040,high_p3,6050,20,0.07153049077184548,0.06743557653434495,0.9395713456305589,-0.012975927339933163,0.008652967334806957,0.04679540316170602,100,,-0.017940464911854092,-0.32357814825695314,0,0.0
2040,high_p3,6050,40,-0.1375207597612606,0.06494837645277812,0.8064905349573633,-0.09323470383952767,0.034547563181652446,0.06596204896122923,100,,-0.035959240818733,-0.2860976883246009,0,0.0
2040,high_p3,6051,13,0.05569297987005106,0.01634563068590164,0.7460048361759107,-0.07517906036925814,0.044221432022918214,0.054784928706061636,100,,-0.05014708415083967,-0.21945756661777838,0,0.0
2040,high_p3,6051,33,-0.13971653704411774,0.044188224993100045,1.1627708958273857,0.0557890645731105,-0.034169510162442164,0.11808852517486931,100,,-0.024774142793462853,-0.32939531145457973,0,0.0
2040,high_p3,6052,6,-0.09176829945270981,0.09307197760764147,1.2314222265554813,-0.03239868117459743,-0.02910558359181742,0.04769477300016367,100,,-0.026381262118446266,-0.3852039850995851,0,0.0
2040,high_p3,6052,26,0.017936398668050857,-0.056407881103980276,0.8401451263454344,-0.0033920841421542502,-0.03230180662819851,0.0722611914946566,100,,-0.02416335714859357,-0.29196856311428754,0,0.0
2040,high_p3,6052,47,-0.1335808803859534,-0.08816494821491733,1.0881860298435686,-0.09968265213237995,0.030194289973113034,0.11221820413552722,100,,-0.058793886474852154,-0.22967259109867807,0,0.0
2040,high_p6,6050,0,-0.038169811820188304,0.078641418496812,1.0593099490819353,0.08606263063599129,-0.010440204243383135,0.11373888548299352,100,,-0.005611217810389551,-0.42275211821661746,0,0.0
2040,high_p6,6050,20,0.07153049077184548,0.06743557653434495,0.9395713456305589,-0.012975927339933163,0.008652967334806957,0.04679540316170602,100,,-0.017940464911854092,-0.32357814825695314,0,0.0
2040,high_p6,6050,40,-0.1375207597612606,0.06494837645277812,0.8064905349573633,-0.09323470383952767,0.034547563181652446,0.06596204896122923,100,,-0.035959240818733,-0.2860976883246009,0,0.0
2040,high_p6,6051,13,0.05569297987005106,0.01634563068590164,0.7460048361759107,-0.07517906036925814,0.044221432022918214,0.054784928706061636,100,,-0.05014708415083967,-0.21945756661777838,0,0.0
2040,high_p6,6051,33,-0.13971653704411774,0.044188224993100045,1.1627708958273857,0.0557890645731105,-0.034169510162442164,0.11808852517486931,100,,-0.024774142793462853,-0.32939531145457973,0,0.0
2040,high_p6,6052,6,-0.09176829945270981,0.09307197760764147,1.2314222265554813,-0.03239868117459743,-0.02910558359181742,0.04769477300016367,100,,-0.026381262118446266,-0.3852039850995851,0,0.0
2040,high_p6,6052,26,0.017936398668050857,-0.056407881103980276,0.8401451263454344,-0.0033920841421542502,-0.03230180662819851,0.0722611914946566,100,,-0.02416335714859357,-0.29196856311428754,0,0.0
2040,high_p6,6052,47,-0.1335808803859534,-0.08816494821491733,1.0881860298435686,-0.09968265213237995,0.030194289973113034,0.11221820413552722,100,,-0.058793886474852154,-0.22967259109867807,0,0.0
2040,high_p12,6050,0,-0.038169811820188304,0.078641418496812,1.0593099490819353,0.08606263063599129,-0.010440204243383135,0.11373888548299352,100,,-0.004151275931632714,-0.4317915462842604,0,0.0
2040,high_p12,6050,20,0.07153049077184548,0.06743557653434495,0.9395713456305589,-0.012975927339933163,0.008652967334806957,0.04679540316170602,100,,-0.01416561980664979,-0.3598065735936824,0,0.0
2040,high_p12,6050,40,-0.1375207597612606,0.06494837645277812,0.8064905349573633,-0.09323470383952767,0.034547563181652446,0.06596204896122923,100,,-0.028375461418773097,-0.337649360031476,0,0.0
2040,high_p12,6051,13,0.05569297987005106,0.01634563068590164,0.7460048361759107,-0.07517906036925814,0.044221432022918214,0.054784928706061636,100,,-0.04128185511285221,-0.28929135703619424,0,0.0
2040,high_p12,6051,33,-0.13971653704411774,0.044188224993100045,1.1627708958273857,0.0557890645731105,-0.034169510162442164,0.11808852517486931,100,,-0.021392093868038677,-0.3709933347607969,0,0.0
2040,high_p12,6052,6,-0.09176829945270981,0.09307197760764147,1.2314222265554813,-0.03239868117459743,-0.02910558359181742,0.04769477300016367,100,,-0.022281306652234146,-0.3852039850995851,0,0.0
2040,high_p12,6052,26,0.017936398668050857,-0.056407881103980276,0.8401451263454344,-0.0033920841421542502,-0.03230180662819851,0.0722611914946566,100,,-0.019126684583151775,-0.34531105406777995,0,0.0
2040,high_p12,6052,47,-0.1335808803859534,-0.08816494821491733,1.0881860298435686,-0.09968265213237995,0.030194289973113034,0.11221820413552722,100,,-0.040509421464285336,-0.2843438968947197,0,0.0
2040,standard_p1,6050,0,-0.038169811820188304,0.078641418496812,1.0593099490819353,0.08606263063599129,-0.010440204243383135,0.11373888548299352,100,,-0.005611217810389551,-0.42275211821661746,0,0.0
2040,standard_p1,6050,20,0.07153049077184548,0.06743557653434495,0.9395713456305589,-0.012975927339933163,0.008652967334806957,0.04679540316170602,100,,-0.017940464911854092,-0.32357814825695314,0,0.0
2040,standard_p1,6050,40,-0.1375207597612606,0.06494837645277812,0.8064905349573633,-0.09323470383952767,0.034547563181652446,0.06596204896122923,100,,-0.035959240818733,-0.2860976883246009,0,0.0
2040,standard_p1,6051,13,0.05569297987005106,0.01634563068590164,0.7460048361759107,-0.07517906036925814,0.044221432022918214,0.054784928706061636,100,,-0.05014708415083967,-0.21945756661777838,0,0.0
2040,standard_p1,6051,33,-0.13971653704411774,0.044188224993100045,1.1627708958273857,0.0557890645731105,-0.034169510162442164,0.11808852517486931,100,,-0.024774142793462853,-0.32939531145457973,0,0.0
2040,standard_p1,6052,6,-0.09176829945270981,0.09307197760764147,1.2314222265554813,-0.03239868117459743,-0.02910558359181742,0.04769477300016367,100,,-0.026381262118446266,-0.3852039850995851,0,0.0
2040,standard_p1,6052,26,0.017936398668050857,-0.056407881103980276,0.8401451263454344,-0.0033920841421542502,-0.03230180662819851,0.0722611914946566,100,,-0.02416335714859357,-0.29196856311428754,0,0.0
2040,standard_p1,6052,47,-0.1335808803859534,-0.08816494821491733,1.0881860298435686,-0.09968265213237995,0.030194289973113034,0.11221820413552722,100,,-0.058793886474852154,-0.22967259109867807,0,0.0
2040,standard_p3,6050,0,-0.038169811820188304,0.078641418496812,1.0593099490819353,0.08606263063599129,-0.010440204243383135,0.11373888548299352,100,,-0.005611217810389551,-0.42275211821661746,0,0.0
2040,standard_p3,6050,20,0.07153049077184548,0.06743557653434495,0.9395713456305589,-0.012975927339933163,0.008652967334806957,0.04679540316170602,100,,-0.017940464911854092,-0.32357814825695314,0,0.0
2040,standard_p3,6050,40,-0.1375207597612606,0.06494837645277812,0.8064905349573633,-0.09323470383952767,0.034547563181652446,0.06596204896122923,100,,-0.035959240818733,-0.2860976883246009,0,0.0
2040,standard_p3,6051,13,0.05569297987005106,0.01634563068590164,0.7460048361759107,-0.07517906036925814,0.044221432022918214,0.054784928706061636,100,,-0.05014708415083967,-0.21945756661777838,0,0.0
2040,standard_p3,6051,33,-0.13971653704411774,0.044188224993100045,1.1627708958273857,0.0557890645731105,-0.034169510162442164,0.11808852517486931,100,,-0.024774142793462853,-0.32939531145457973,0,0.0
2040,standard_p3,6052,6,-0.09176829945270981,0.09307197760764147,1.2314222265554813,-0.03239868117459743,-0.02910558359181742,0.04769477300016367,100,,-0.026381262118446266,-0.3852039850995851,0,0.0
2040,standard_p3,6052,26,0.017936398668050857,-0.056407881103980276,0.8401451263454344,-0.0033920841421542502,-0.03230180662819851,0.0722611914946566,100,,-0.02416335714859357,-0.29196856311428754,0,0.0
2040,standard_p3,6052,47,-0.1335808803859534,-0.08816494821491733,1.0881860298435686,-0.09968265213237995,0.030194289973113034,0.11221820413552722,100,,-0.058793886474852154,-0.22967259109867807,0,0.0
2040,standard_p6,6050,0,-0.038169811820188304,0.078641418496812,1.0593099490819353,0.08606263063599129,-0.010440204243383135,0.11373888548299352,100,,-0.005611217810389551,-0.42275211821661746,0,0.0
2040,standard_p6,6050,20,0.07153049077184548,0.06743557653434495,0.9395713456305589,-0.012975927339933163,0.008652967334806957,0.04679540316170602,100,,-0.017940464911854092,-0.32357814825695314,0,0.0
2040,standard_p6,6050,40,-0.1375207597612606,0.06494837645277812,0.8064905349573633,-0.09323470383952767,0.034547563181652446,0.06596204896122923,100,,-0.035959240818733,-0.2860976883246009,0,0.0
2040,standard_p6,6051,13,0.05569297987005106,0.01634563068590164,0.7460048361759107,-0.07517906036925814,0.044221432022918214,0.054784928706061636,100,,-0.05014708415083967,-0.21945756661777838,0,0.0
2040,standard_p6,6051,33,-0.13971653704411774,0.044188224993100045,1.1627708958273857,0.0557890645731105,-0.034169510162442164,0.11808852517486931,100,,-0.024774142793462853,-0.32939531145457973,0,0.0
2040,standard_p6,6052,6,-0.09176829945270981,0.09307197760764147,1.2314222265554813,-0.03239868117459743,-0.02910558359181742,0.04769477300016367,100,,-0.026381262118446266,-0.3852039850995851,0,0.0
2040,standard_p6,6052,26,0.017936398668050857,-0.056407881103980276,0.8401451263454344,-0.0033920841421542502,-0.03230180662819851,0.0722611914946566,100,,-0.02416335714859357,-0.29196856311428754,0,0.0
2040,standard_p6,6052,47,-0.1335808803859534,-0.08816494821491733,1.0881860298435686,-0.09968265213237995,0.030194289973113034,0.11221820413552722,100,,-0.058793886474852154,-0.22967259109867807,0,0.0
2040,standard_p12,6050,0,-0.038169811820188304,0.078641418496812,1.0593099490819353,0.08606263063599129,-0.010440204243383135,0.11373888548299352,100,,-0.004151275931632714,-0.4317915462842604,0,0.0
2040,standard_p12,6050,20,0.07153049077184548,0.06743557653434495,0.9395713456305589,-0.012975927339933163,0.008652967334806957,0.04679540316170602,100,,-0.01416561980664979,-0.3598065735936824,0,0.0
2040,standard_p12,6050,40,-0.1375207597612606,0.06494837645277812,0.8064905349573633,-0.09323470383952767,0.034547563181652446,0.06596204896122923,100,,-0.028375461418773097,-0.337649360031476,0,0.0
2040,standard_p12,6051,13,0.05569297987005106,0.01634563068590164,0.7460048361759107,-0.07517906036925814,0.044221432022918214,0.054784928706061636,100,,-0.04128185511285221,-0.28929135703619424,0,0.0
2040,standard_p12,6051,33,-0.13971653704411774,0.044188224993100045,1.1627708958273857,0.0557890645731105,-0.034169510162442164,0.11808852517486931,100,,-0.021392093868038677,-0.3709933347607969,0,0.0
2040,standard_p12,6052,6,-0.09176829945270981,0.09307197760764147,1.2314222265554813,-0.03239868117459743,-0.02910558359181742,0.04769477300016367,100,,-0.022281306652234146,-0.3852039850995851,0,0.0
2040,standard_p12,6052,26,0.017936398668050857,-0.056407881103980276,0.8401451263454344,-0.0033920841421542502,-0.03230180662819851,0.0722611914946566,100,,-0.019126684583151775,-0.34531105406777995,0,0.0
2040,standard_p12,6052,47,-0.1335808803859534,-0.08816494821491733,1.0881860298435686,-0.09968265213237995,0.030194289973113034,0.11221820413552722,100,,-0.040509421464285336,-0.2843438968947197,0,0.0
