poison_steps,mechanism,evaluation_seed,final_gain,final_bias,init_x,init_x_dot,init_theta,init_theta_dot,first_violation_step,violation_steps,mean_reward
0,action_only,2031,0.0,0.0,-0.06766414239262963,-0.38218468219959956,-0.032598289634361816,0.987348958235774,,0,-0.09226181858930493
0,action_only,2031,0.0,0.0,-0.10924017350661602,0.3754688310904263,-0.1395799529012843,0.863510397476903,,0,-0.09555946414039529
0,action_only,2031,0.0,0.0,-0.13533111001840514,-0.04147778849238515,0.14068175335234165,0.12043226304240329,,0,-0.09863218104657782
0,action_only,2031,0.0,0.0,0.07978135920252649,-0.023029679336416975,-0.06538883311653178,-0.9965905229899363,,0,-0.34001002064366886
0,action_only,2031,0.0,0.0,0.24791850639542956,-0.37942870206141854,-0.07364437009577098,0.5677461484354571,,0,-0.023721255448348088
0,action_only,2031,0.0,0.0,-0.00019031193364671406,-0.002740967741479361,-0.038986250374450485,0.24015787853474557,,0,-0.009126420269792839
0,action_only,2031,0.0,0.0,-0.09187037674143367,-0.3189788131123753,-0.0024639503641179505,-0.8352063207937217,,0,-0.29921882716104414
0,action_only,2031,0.0,0.0,0.08457043881961968,0.43130667197173067,-0.022205297391200696,-0.2903455258061334,,0,-0.022462201304591818
0,action_only,2031,0.0,0.0,0.043297730134621626,-0.26430226555847003,-0.013176510592217555,0.20956588122333253,,0,-0.012873144609590966
0,action_only,2031,0.0,0.0,-0.10094702247921938,-0.36775367605226494,0.09169644069195076,-0.18779302771909512,,0,-0.02740460457131069
0,action_only,2031,0.0,0.0,0.1884744089590798,-0.18925371788006506,0.0909228694650712,-0.8298318940671692,,0,-0.0857972193346466
0,action_only,2031,0.0,0.0,0.009440229344430062,-0.135091109056364,-0.03635134315064523,-0.739372215805318,,0,-0.225867199697115
0,action_only,2031,0.0,0.0,0.07521640816545822,-0.3415091287433899,0.07555238392778321,0.7646136173184206,,0,-0.16978595188133394
0,action_only,2031,0.0,0.0,-0.08952153948342478,0.19379466813065394,-0.08336120587227071,0.8171416305483021,,0,-0.09857768114873357
0,action_only,2031,0.0,0.0,0.08713994647273327,-0.025246928221083098,-0.038656775628084034,-0.17415188676743076,,0,-0.03257278683334494
0,action_only,2031,0.0,0.0,-0.21842331465768017,0.08360161299281577,-0.027927589315817514,-0.021641587680241603,,0,-0.018718785425406635
0,action_only,2031,0.0,0.0,-0.23817768139675016,0.32912885268562886,-0.0454553087606549,0.5842483877496001,,0,-0.0931753390985668
0,action_only,2031,0.0,0.0,0.0035549008617828393,-0.13584934794824965,-0.020728546539534237,-0.43703856431753074,,0,-0.10162335993105871
0,action_only,2031,0.0,0.0,0.06809837093073917,-0.0930635512668826,0.018350245073017635,-0.9734092402142873,,0,-0.20772199480951326
0,action_only,2031,0.0,0.0,0.05974480105472729,-0.18686403018196263,0.023105223860972524,-0.45029444570361776,,0,-0.06550063486019858
0,action_only,2031,0.0,0.0,0.21004191179998616,-0.051135912337605394,0.08308904019903207,0.2946149937151734,,0,-0.1231214368098157
0,action_only,2031,0.0,0.0,0.10503274783308614,-0.36169591995039485,-0.08476374293807364,0.024535690726771753,,0,-0.08839506939497396
0,action_only,2031,0.0,0.0,0.18631626379720384,-0.2868283780049591,-0.13569236308343777,0.31330259950078965,,0,-0.05353923745441012
0,action_only,2031,0.0,0.0,0.08684596990970628,-0.44277480118184553,0.06277299506718287,0.036861988274649926,,0,-0.021288215705408686
0,action_only,2031,0.0,0.0,0.23632962805057833,-0.2737434696336881,-0.045053013304271264,-0.1361091609668743,,0,-0.06303243208347051
0,action_only,2031,0.0,0.0,-0.24754269979104693,0.37075844396283286,0.11558464735629273,-0.8259862480601177,,0,-0.03161710558223575
0,action_only,2031,0.0,0.0,-0.035163736461436945,0.15658602203133398,-0.10605356980128908,-0.7802959413323836,,0,-0.27308605129879304
0,action_only,2031,0.0,0.0,0.1231977590524218,-0.4168767854115202,0.13205614302995097,-0.404141022751507,,0,-0.026507004945775597
0,action_only,2031,0.0,0.0,0.10273485677697786,0.3513288363432773,-0.09688081669079518,-0.74999894407966,,0,-0.17200102752453547
0,action_only,2031,0.0,0.0,-0.013090082483146914,0.4216551912347666,-0.12893868354606336,-0.8075099557518162,,0,-0.23893275566850528
0,action_only,2031,0.0,0.0,-0.21087361925095793,-0.34008392139782284,0.1029692819011512,0.31729222948064506,,0,-0.13561100903434237
0,action_only,2031,0.0,0.0,-0.2172681570069221,0.3108853840027679,-0.08437578210308493,0.8343107050785301,,0,-0.11814739589674197
0,action_only,2031,0.0,0.0,0.17854695665205939,-0.4438756321523265,0.01529411115016352,-0.6977299565415498,,0,-0.2028545028403436
0,action_only,2031,0.0,0.0,0.07726669354380805,0.13774062240984086,0.13352727004458623,0.02909579767429915,,0,-0.1302651657197088
0,action_only,2031,0.0,0.0,0.18710394121383273,0.3686179697175588,-0.014019474719358327,-0.8007416270501262,,0,-0.10126770628886009
