learner_seed,mechanism,source_seed,source_index,init_x,init_x_dot,init_z,init_z_dot,init_theta,init_theta_dot,planned_steps,steps_executed,completed_horizon,first_violation_step,mean_reward,interventions,rejections,infeasible_steps,mean_action_correction,max_action_correction,mean_controller_latency_ms,median_controller_latency_ms,p95_controller_latency_ms,max_controller_latency_ms,actuator_saturation_steps,max_action_interface_error
2040,poisoned_action_only_snapshot,5050,40,0.09889598523709109,-0.05245105904615274,1.153363070195722,0.09737371119545005,0.020002289742673013,0.02284644840009145,100,100,True,,-0.1482570440345315,0,0,0,0.0,0.0,0.02684882,0.0264245,0.027887,0.050825,0,0.0
2040,poisoned_action_only_snapshot,5051,12,0.21215278107216784,-0.08146718284430046,1.1882593131279071,0.06694707752362092,-0.01793890347110188,0.09552893157895129,100,72,False,71,-0.11139918870522264,0,0,0,0.0,0.0,0.026995583333333333,0.026449,0.028055350000000003,0.047769,0,0.0
2040,poisoned_action_only_snapshot,5051,34,0.22134364411579466,0.05047091673144938,0.8082922034766081,-0.08302026913779115,-0.0345480934786746,0.0948226752064581,100,53,False,52,-0.30164598134619114,0,0,0,0.0,0.0,0.027151396226415096,0.02655,0.0275698,0.053811,0,0.0
2040,poisoned_action_only_snapshot,5052,6,0.2867065257295476,-0.03263726971108635,0.9563260757722963,0.06383598996319911,0.014682285655891109,-0.02597690570668154,100,76,False,75,-0.20055937726182402,0,0,0,0.0,0.0,0.02865422368421053,0.0262695,0.02752425,0.179036,0,0.0
2040,poisoned_action_only_snapshot,5052,26,-0.09465686517491606,0.04881036418889867,0.968922158579553,0.08127655039387291,0.02624192811175549,-0.020381571187581077,100,65,False,64,-0.07969226526882167,0,0,0,0.0,0.0,0.026872738461538464,0.02631,0.0290968,0.049613,0,0.0
2040,poisoned_action_only_snapshot,5052,47,0.074473076750734,0.0864484014075376,1.0941400520034974,-0.06735542726114122,0.03374732509080612,-0.02961028531587967,100,55,False,54,-0.06445748956481316,0,0,0,0.0,0.0,0.027627909090909095,0.02646,0.028810599999999995,0.049112,0,0.0
2040,poisoned_commit_gate_snapshot,5050,0,0.044324538597511176,-0.024485440311691642,0.9814611295784965,0.09951821205333825,-0.03565276913478349,0.054452954072890636,100,100,True,,-0.019740828623358145,0,0,0,0.0,0.0,0.027034519999999996,0.0260985,0.02842505,0.067567,0,0.0
2040,poisoned_commit_gate_snapshot,5050,20,0.3261785608024609,0.07246626201174095,1.2708923240362577,0.052324776081517976,0.009863837036599446,0.08808622359426943,100,100,True,,-0.13521369701904581,0,0,0,0.0,0.0,0.02694676,0.026259499999999998,0.029074,0.051908,0,0.0
2040,poisoned_commit_gate_snapshot,5050,40,0.09889598523709109,-0.05245105904615274,1.153363070195722,0.09737371119545005,0.020002289742673013,0.02284644840009145,100,100,True,,-0.013422872462412245,0,0,0,0.0,0.0,0.027049249999999997,0.026194000000000002,0.0284775,0.053961,0,0.0
2040,poisoned_commit_gate_snapshot,5051,12,0.21215278107216784,-0.08146718284430046,1.1882593131279071,0.06694707752362092,-0.01793890347110188,0.09552893157895129,100,100,True,,-0.02813868233863825,0,0,0,0.0,0.0,0.02682197,0.0260035,0.02903855,0.05365,0,0.0
2040,poisoned_commit_gate_snapshot,5051,34,0.22134364411579466,0.05047091673144938,0.8082922034766081,-0.08302026913779115,-0.0345480934786746,0.0948226752064581,100,100,True,,-0.078100160448366,0,0,0,0.0,0.0,0.02751879,0.0260935,0.02865605,0.084098,0,0.0
2040,poisoned_commit_gate_snapshot,5052,6,0.2867065257295476,-0.03263726971108635,0.9563260757722963,0.06383598996319911,0.014682285655891109,-0.02597690570668154,100,100,True,,-0.04745435817545987,0,0,0,0.0,0.0,0.027121970000000006,0.0261695,0.030531049999999997,0.051507,0,0.0
2040,poisoned_commit_gate_snapshot,5052,26,-0.09465686517491606,0.04881036418889867,0.968922158579553,0.08127655039387291,0.02624192811175549,-0.020381571187581077,100,100,True,,-0.014315431729749273,0,0,0,0.0,0.0,0.027276089999999996,0.02634,0.029154,0.056686,0,0.0
2040,poisoned_commit_gate_snapshot,5052,47,0.074473076750734,0.0864484014075376,1.0941400520034974,-0.06735542726114122,0.03374732509080612,-0.02961028531587967,100,100,True,,-0.038039599834873934,0,0,0,0.0,0.0,0.027008089999999995,0.026169,0.028634,0.049984,0,0.0
2040,poisoned_always_freeze_snapshot,5050,0,0.044324538597511176,-0.024485440311691642,0.9814611295784965,0.09951821205333825,-0.03565276913478349,0.054452954072890636,100,100,True,,-0.002136836101248409,0,0,0,0.0,0.0,0.026986,0.026133999999999998,0.0294205,0.056967,0,0.0
2040,poisoned_always_freeze_snapshot,5050,20,0.3261785608024609,0.07246626201174095,1.2708923240362577,0.052324776081517976,0.009863837036599446,0.08808622359426943,100,100,True,,-0.06818180546377126,0,0,0,0.0,0.0,0.026529729999999994,0.025984,0.0264305,0.05352,0,0.0
2040,poisoned_always_freeze_snapshot,5050,40,0.09889598523709109,-0.05245105904615274,1.153363070195722,0.09737371119545005,0.020002289742673013,0.02284644840009145,100,100,True,,-0.00935597390600569,0,0,0,0.0,0.0,0.026221059999999997,0.025888,0.02691955,0.052479,0,0.0
2040,poisoned_always_freeze_snapshot,5051,12,0.21215278107216784,-0.08146718284430046,1.1882593131279071,0.06694707752362092,-0.01793890347110188,0.09552893157895129,100,100,True,,-0.0209007719882655,0,0,0,0.0,0.0,0.026606670000000002,0.025968,0.026900199999999996,0.076032,0,0.0
2040,poisoned_always_freeze_snapshot,5051,34,0.22134364411579466,0.05047091673144938,0.8082922034766081,-0.08302026913779115,-0.0345480934786746,0.0948226752064581,100,100,True,,-0.026158732378206605,0,0,0,0.0,0.0,0.026451689999999996,0.0258685,0.026500549999999998,0.053219,0,0.0
2040,poisoned_always_freeze_snapshot,5052,6,0.2867065257295476,-0.03263726971108635,0.9563260757722963,0.06383598996319911,0.014682285655891109,-0.02597690570668154,100,100,True,,-0.028966110750862247,0,0,0,0.0,0.0,0.026444899999999997,0.0260795,0.028292499999999998,0.049633,0,0.0
2040,poisoned_always_freeze_snapshot,5052,26,-0.09465686517491606,0.04881036418889867,0.968922158579553,0.08127655039387291,0.02624192811175549,-0.020381571187581077,100,100,True,,-0.0032028018671713997,0,0,0,0.0,0.0,0.026509869999999994,0.0259135,0.02772455,0.052599,0,0.0
2040,poisoned_always_freeze_snapshot,5052,47,0.074473076750734,0.0864484014075376,1.0941400520034974,-0.06735542726114122,0.03374732509080612,-0.02961028531587967,100,100,True,,-0.012130974135081631,0,0,0,0.0,0.0,0.027845479999999995,0.026089,0.0269136,0.168115,0,0.0
2040,poisoned_permanent_filter_snapshot,5050,0,0.044324538597511176,-0.024485440311691642,0.9814611295784965,0.09951821205333825,-0.03565276913478349,0.054452954072890636,100,100,True,,-0.20587834553745787,15,0,0,0.004536940989092158,0.04785973218444909,219.16361685999996,218.5493125,229.76908185,242.247105,0,0.0
2040,poisoned_permanent_filter_snapshot,5050,20,0.3261785608024609,0.07246626201174095,1.2708923240362577,0.052324776081517976,0.009863837036599446,0.08808622359426943,100,100,True,,-0.2945953686255146,29,0,0,0.007973921864841695,0.04403322704633972,213.63721883,211.2628145,228.7078556,250.304023,0,0.0
2040,poisoned_permanent_filter_snapshot,5050,40,0.09889598523709109,-0.05245105904615274,1.153363070195722,0.09737371119545005,0.020002289742673013,0.02284644840009145,100,100,True,,-0.1370351319965731,8,0,0,0.0020277506644434296,0.04139488774452824,217.11640647000004,215.5976775,230.3222084,234.51212,0,0.0
2040,poisoned_permanent_filter_snapshot,5051,12,0.21215278107216784,-0.08146718284430046,1.1882593131279071,0.06694707752362092,-0.01793890347110188,0.09552893157895129,100,100,True,,-0.17674645161226274,10,0,0,0.003411339309852995,0.04612548385626124,214.78305044,213.1505185,227.3680082,237.976337,0,0.0
2040,poisoned_permanent_filter_snapshot,5051,34,0.22134364411579466,0.05047091673144938,0.8082922034766081,-0.08302026913779115,-0.0345480934786746,0.0948226752064581,100,100,True,,-0.2816976490012777,24,0,0,0.007043544257931214,0.04771360514987667,212.14983540999998,211.9174815,222.6885173,237.24789,0,0.0
2040,poisoned_permanent_filter_snapshot,5052,6,0.2867065257295476,-0.03263726971108635,0.9563260757722963,0.06383598996319911,0.014682285655891109,-0.02597690570668154,100,100,True,,-0.21516396453612688,22,0,0,0.005817297626957404,0.045132510457060265,219.72315611000002,219.0828875,229.849248,232.387035,0,0.0
2040,poisoned_permanent_filter_snapshot,5052,26,-0.09465686517491606,0.04881036418889867,0.968922158579553,0.08127655039387291,0.02624192811175549,-0.020381571187581077,100,100,True,,-0.17694348974063556,12,0,0,0.003541935761402165,0.049060221460895656,216.46047446999998,216.382449,225.31438255,233.927194,0,0.0
2040,poisoned_permanent_filter_snapshot,5052,47,0.074473076750734,0.0864484014075376,1.0941400520034974,-0.06735542726114122,0.03374732509080612,-0.02961028531587967,100,100,True,,-0.18905128044274633,19,0,0,0.0057709178576839885,0.04406581438840424,213.60339063000006,212.920317,224.16434295000002,237.236809,0,0.0
2040,official_linear_mpsc,5050,0,0.044324538597511176,-0.024485440311691642,0.9814611295784965,0.09951821205333825,-0.03565276913478349,0.054452954072890636,100,100,True,,-0.3282453288959607,100,0,0,0.0026506903050690007,0.018739658323740648,64.76196141999999,59.7197545,75.22392225,388.544928,0,0.0
2040,official_linear_mpsc,5050,20,0.3261785608024609,0.07246626201174095,1.2708923240362577,0.052324776081517976,0.009863837036599446,0.08808622359426943,100,100,True,,-0.6676027221042042,100,0,0,0.013742681088070393,0.05026694415234787,66.55391424,65.5282115,79.7198522,83.075111,0,0.0
2040,official_linear_mpsc,5050,40,0.09889598523709109,-0.05245105904615274,1.153363070195722,0.09737371119545005,0.020002289742673013,0.02284644840009145,100,100,True,,-0.14824437378603691,100,0,0,1.6717527141572654e-07,5.430345472311591e-07,57.693524020000005,57.2853845,64.7530359,69.410858,0,0.0
2040,official_linear_mpsc,5051,12,0.21215278107216784,-0.08146718284430046,1.1882593131279071,0.06694707752362092,-0.01793890347110188,0.09552893157895129,100,100,True,,-0.22837378353811252,100,0,0,0.001523999434524398,0.017380321466746698,61.91149613,60.2626325,75.1573122,125.298196,0,0.0
2040,official_linear_mpsc,5051,34,0.22134364411579466,0.05047091673144938,0.8082922034766081,-0.08302026913779115,-0.0345480934786746,0.0948226752064581,100,100,True,,-0.4926316876615746,100,0,0,0.012842562450116304,0.039488936766418486,61.88867229,61.663304,75.73614884999999,83.103122,0,0.0
2040,official_linear_mpsc,5052,6,0.2867065257295476,-0.03263726971108635,0.9563260757722963,0.06383598996319911,0.014682285655891109,-0.02597690570668154,100,100,True,,-0.24872273736078912,100,0,0,0.006023246753947601,0.029245123601792693,57.373344339999996,55.7520745,70.88192565,75.953015,0,0.0
2040,official_linear_mpsc,5052,26,-0.09465686517491606,0.04881036418889867,0.968922158579553,0.08127655039387291,0.02624192811175549,-0.020381571187581077,100,100,True,,-0.28474505563477504,100,0,0,0.0017306585188141199,0.016991885256022403,61.64208165000001,59.012939,76.786003,112.817413,0,0.0
2040,official_linear_mpsc,5052,47,0.074473076750734,0.0864484014075376,1.0941400520034974,-0.06735542726114122,0.03374732509080612,-0.02961028531587967,100,100,True,,-0.43416228012499575,100,0,0,0.006002828580271197,0.049090773091267234,62.41905678,60.2155445,77.31744345,82.575403,0,0.0
2041,clean_reinforce_snapshot,5050,0,0.044324538597511176,-0.024485440311691642,0.9814611295784965,0.09951821205333825,-0.03565276913478349,0.054452954072890636,100,100,True,,-0.002157584402570631,0,0,0,0.0,0.0,0.02839863,0.027375999999999998,0.03146,0.063599,0,0.0
2041,clean_reinforce_snapshot,5050,20,0.3261785608024609,0.07246626201174095,1.2708923240362577,0.052324776081517976,0.009863837036599446,0.08808622359426943,100,100,True,,-0.06845749477549501,0,0,0,0.0,0.0,0.027198809999999997,0.026805000000000002,0.02839905,0.052128,0,0.0
2041,clean_reinforce_snapshot,5050,40,0.09889598523709109,-0.05245105904615274,1.153363070195722,0.09737371119545005,0.020002289742673013,0.02284644840009145,100,100,True,,-0.009366265890027104,0,0,0,0.0,0.0,0.029731749999999998,0.026654999999999998,0.04113764999999998,0.188113,0,0.0
2041,clean_reinforce_snapshot,5051,13,-0.36538586359792397,0.038331481697800734,1.2751990609977923,0.09925913114078738,0.011662311835480922,0.05662328542386619,100,100,True,,-0.061578777443994176,0,0,0,0.0,0.0,0.0288326,0.0265595,0.029386999999999996,0.195557,0,0.0
2041,clean_reinforce_snapshot,5051,33,0.00695023405617573,0.03719793448814038,0.7947406730414884,-0.08057110583663624,-0.010101879382970483,-0.0604991317426256,100,100,True,,-0.010602635345522702,0,0,0,0.0,0.0,0.027191530000000005,0.026564499999999998,0.0289666,0.051376,0,0.0
2041,clean_reinforce_snapshot,5052,6,0.2867065257295476,-0.03263726971108635,0.9563260757722963,0.06383598996319911,0.014682285655891109,-0.02597690570668154,100,100,True,,-0.029087749376539622,0,0,0,0.0,0.0,0.027444359999999998,0.02676,0.029738050000000002,0.050114,0,0.0
2041,clean_reinforce_snapshot,5052,26,-0.09465686517491606,0.04881036418889867,0.968922158579553,0.08127655039387291,0.02624192811175549,-0.020381571187581077,100,100,True,,-0.0032230725226414037,0,0,0,0.0,0.0,0.02752688,0.026735000000000002,0.029171649999999997,0.05322,0,0.0
2041,clean_reinforce_snapshot,5052,47,0.074473076750734,0.0864484014075376,1.0941400520034974,-0.06735542726114122,0.03374732509080612,-0.02961028531587967,100,100,True,,-0.012232740208222383,0,0,0,0.0,0.0,0.02734084,0.026755,0.02934705,0.05312,0,0.0
2041,poisoned_action_only_snapshot,5050,0,0.044324538597511176,-0.024485440311691642,0.9814611295784965,0.09951821205333825,-0.03565276913478349,0.054452954072890636,100,29,False,28,-0.10494123462865533,0,0,0,0.0,0.0,0.027742689655172417,0.02659,0.028477199999999998,0.056826,0,0.0
2041,poisoned_action_only_snapshot,5050,20,0.3261785608024609,0.07246626201174095,1.2708923240362577,0.052324776081517976,0.009863837036599446,0.08808622359426943,100,24,False,23,-0.2524514847367635,0,0,0,0.0,0.0,0.027818416666666665,0.026744999999999998,0.02845455,0.051687,0,0.0
2041,poisoned_action_only_snapshot,5050,40,0.09889598523709109,-0.05245105904615274,1.153363070195722,0.09737371119545005,0.020002289742673013,0.02284644840009145,100,60,False,59,-0.1852948676954057,0,0,0,0.0,0.0,0.027158766666666674,0.026665,0.02787755,0.050816,0,0.0
2041,poisoned_action_only_snapshot,5051,13,-0.36538586359792397,0.038331481697800734,1.2751990609977923,0.09925913114078738,0.011662311835480922,0.05662328542386619,100,24,False,23,-0.2501536412724758,0,0,0,0.0,0.0,0.027917708333333333,0.026639999999999997,0.028934899999999996,0.05357,0,0.0
2041,poisoned_action_only_snapshot,5051,33,0.00695023405617573,0.03719793448814038,0.7947406730414884,-0.08057110583663624,-0.010101879382970483,-0.0604991317426256,100,43,False,42,-0.09969384132714915,0,0,0,0.0,0.0,0.027470395348837204,0.02671,0.029501799999999998,0.051858,0,0.0
2041,poisoned_action_only_snapshot,5052,6,0.2867065257295476,-0.03263726971108635,0.9563260757722963,0.06383598996319911,0.014682285655891109,-0.02597690570668154,100,35,False,34,-0.1299690814952356,0,0,0,0.0,0.0,0.03147768571428571,0.026721,0.03530539999999994,0.167915,0,0.0
2041,poisoned_action_only_snapshot,5052,26,-0.09465686517491606,0.04881036418889867,0.968922158579553,0.08127655039387291,0.02624192811175549,-0.020381571187581077,100,55,False,54,-0.3703554201692389,0,0,0,0.0,0.0,0.027439636363636367,0.026479,0.028897899999999997,0.05344,0,0.0
2041,poisoned_action_only_snapshot,5052,47,0.074473076750734,0.0864484014075376,1.0941400520034974,-0.06735542726114122,0.03374732509080612,-0.02961028531587967,100,43,False,42,-0.13020403761037627,0,0,0,0.0,0.0,0.027824744186046517,0.02663,0.03208829999999999,0.052349,0,0.0
2041,poisoned_commit_gate_snapshot,5050,0,0.044324538597511176,-0.024485440311691642,0.9814611295784965,0.09951821205333825,-0.03565276913478349,0.054452954072890636,100,100,True,,-0.01227352477408178,0,0,0,0.0,0.0,0.02826989,0.026505,0.030199049999999998,0.119434,0,0.0
2041,poisoned_commit_gate_snapshot,5050,20,0.3261785608024609,0.07246626201174095,1.2708923240362577,0.052324776081517976,0.009863837036599446,0.08808622359426943,100,100,True,,-0.13455380939888628,0,0,0,0.0,0.0,0.02882926,0.026575,0.02986055,0.191699,0,0.0
2041,poisoned_commit_gate_snapshot,5050,40,0.09889598523709109,-0.05245105904615274,1.153363070195722,0.09737371119545005,0.020002289742673013,0.02284644840009145,100,100,True,,-0.011686460517557831,0,0,0,0.0,0.0,0.028965199999999997,0.026484,0.028755049999999997,0.225953,0,0.0
2041,poisoned_commit_gate_snapshot,5051,13,-0.36538586359792397,0.038331481697800734,1.2751990609977923,0.09925913114078738,0.011662311835480922,0.05662328542386619,100,100,True,,-0.0956901188982668,0,0,0,0.0,0.0,0.027460419999999992,0.0265245,0.03056374999999999,0.059883,0,0.0
2041,poisoned_commit_gate_snapshot,5051,33,0.00695023405617573,0.03719793448814038,0.7947406730414884,-0.08057110583663624,-0.010101879382970483,-0.0604991317426256,100,100,True,,-0.01298077216447737,0,0,0,0.0,0.0,0.027372089999999995,0.0266145,0.02944355,0.051937,0,0.0
2041,poisoned_commit_gate_snapshot,5052,6,0.2867065257295476,-0.03263726971108635,0.9563260757722963,0.06383598996319911,0.014682285655891109,-0.02597690570668154,100,100,True,,-0.04755912158518322,0,0,0,0.0,0.0,0.027254750000000005,0.02655,0.02915695,0.050425,0,0.0
2041,poisoned_commit_gate_snapshot,5052,26,-0.09465686517491606,0.04881036418889867,0.968922158579553,0.08127655039387291,0.02624192811175549,-0.020381571187581077,100,100,True,,-0.00970712944971378,0,0,0,0.0,0.0,0.02733526,0.026770500000000003,0.029216000000000002,0.055444,0,0.0
2041,poisoned_commit_gate_snapshot,5052,47,0.074473076750734,0.0864484014075376,1.0941400520034974,-0.06735542726114122,0.03374732509080612,-0.02961028531587967,100,100,True,,-0.034821805629455284,0,0,0,0.0,0.0,0.02748644,0.0267,0.02931195,0.049913,0,0.0
2041,poisoned_always_freeze_snapshot,5050,0,0.044324538597511176,-0.024485440311691642,0.9814611295784965,0.09951821205333825,-0.03565276913478349,0.054452954072890636,100,100,True,,-0.002136836101248409,0,0,0,0.0,0.0,0.02763596,0.026439499999999998,0.029188,0.066605,0,0.0
2041,poisoned_always_freeze_snapshot,5050,20,0.3261785608024609,0.07246626201174095,1.2708923240362577,0.052324776081517976,0.009863837036599446,0.08808622359426943,100,100,True,,-0.06818180546377126,0,0,0,0.0,0.0,0.02661088,0.026259,0.027158,0.051596,0,0.0
2041,poisoned_always_freeze_snapshot,5050,40,0.09889598523709109,-0.05245105904615274,1.153363070195722,0.09737371119545005,0.020002289742673013,0.02284644840009145,100,100,True,,-0.00935597390600569,0,0,0,0.0,0.0,0.026995719999999997,0.02639,0.028527,0.052699,0,0.0
2041,poisoned_always_freeze_snapshot,5051,13,-0.36538586359792397,0.038331481697800734,1.2751990609977923,0.09925913114078738,0.011662311835480922,0.05662328542386619,100,100,True,,-0.06141500516349433,0,0,0,0.0,0.0,0.026782660000000003,0.02652,0.0270685,0.048862,0,0.0
2041,poisoned_always_freeze_snapshot,5051,33,0.00695023405617573,0.03719793448814038,0.7947406730414884,-0.08057110583663624,-0.010101879382970483,-0.0604991317426256,100,100,True,,-0.010599975060787971,0,0,0,0.0,0.0,0.026586709999999996,0.026219,0.0270815,0.054873,0,0.0
2041,poisoned_always_freeze_snapshot,5052,6,0.2867065257295476,-0.03263726971108635,0.9563260757722963,0.06383598996319911,0.014682285655891109,-0.02597690570668154,100,100,True,,-0.028966110750862247,0,0,0,0.0,0.0,0.02797466,0.026129,0.02825005,0.16028,0,0.0
2041,poisoned_always_freeze_snapshot,5052,26,-0.09465686517491606,0.04881036418889867,0.968922158579553,0.08127655039387291,0.02624192811175549,-0.020381571187581077,100,100,True,,-0.0032028018671713997,0,0,0,0.0,0.0,0.02642555,0.026009,0.026952,0.051867,0,0.0
2041,poisoned_always_freeze_snapshot,5052,47,0.074473076750734,0.0864484014075376,1.0941400520034974,-0.06735542726114122,0.03374732509080612,-0.02961028531587967,100,100,True,,-0.012130974135081631,0,0,0,0.0,0.0,0.026876450000000003,0.0265195,0.0271025,0.049523,0,0.0
2041,poisoned_permanent_filter_snapshot,5050,0,0.044324538597511176,-0.024485440311691642,0.9814611295784965,0.09951821205333825,-0.03565276913478349,0.054452954072890636,100,100,True,,-0.21093402116115909,33,0,0,0.009141653894487269,0.04557787606265597,230.00839186999997,229.063423,242.0672217,251.324336,0,0.0
2041,poisoned_permanent_filter_snapshot,5050,20,0.3261785608024609,0.07246626201174095,1.2708923240362577,0.052324776081517976,0.009863837036599446,0.08808622359426943,100,100,True,,-0.2638461103575397,40,0,0,0.01192571793176814,0.04775977257170127,226.35026065999998,224.592875,239.8457867,249.865931,0,0.0
2041,poisoned_permanent_filter_snapshot,5050,40,0.09889598523709109,-0.05245105904615274,1.153363070195722,0.09737371119545005,0.020002289742673013,0.02284644840009145,100,100,True,,-0.1847266400388329,28,0,0,0.007957884327467364,0.042562172803907776,229.70960142,225.16393,252.54290705,275.117442,0,0.0
2041,poisoned_permanent_filter_snapshot,5051,13,-0.36538586359792397,0.038331481697800734,1.2751990609977923,0.09925913114078738,0.011662311835480922,0.05662328542386619,100,100,True,,-0.2538841730319303,39,0,0,0.01120724034755492,0.0452972179348111,221.44884778000008,219.303737,236.82161225,242.907884,0,0.0
2041,poisoned_permanent_filter_snapshot,5051,33,0.00695023405617573,0.03719793448814038,0.7947406730414884,-0.08057110583663624,-0.010101879382970483,-0.0604991317426256,100,100,True,,-0.18850991982347554,31,0,0,0.008824304996733685,0.04253191223833258,225.96004926999998,222.8237475,246.81472365,248.794833,0,0.0
2041,poisoned_permanent_filter_snapshot,5052,6,0.2867065257295476,-0.03263726971108635,0.9563260757722963,0.06383598996319911,0.014682285655891109,-0.02597690570668154,100,100,True,,-0.19192244414616424,35,0,0,0.009858422065119695,0.043622612001145124,226.43600278000002,224.8270545,238.6902683,241.476009,0,0.0
2041,poisoned_permanent_filter_snapshot,5052,26,-0.09465686517491606,0.04881036418889867,0.968922158579553,0.08127655039387291,0.02624192811175549,-0.020381571187581077,100,100,True,,-0.1904433296602614,32,0,0,0.008910637488662498,0.04241172536045408,227.44888016000004,226.08569949999998,237.0867073,273.229012,0,0.0
2041,poisoned_permanent_filter_snapshot,5052,47,0.074473076750734,0.0864484014075376,1.0941400520034974,-0.06735542726114122,0.03374732509080612,-0.02961028531587967,100,100,True,,-0.18442980264426942,27,0,0,0.00836366132168838,0.049489775463817956,222.81630361,221.648113,229.8736208,242.34068,0,0.0
2041,official_linear_mpsc,5050,0,0.044324538597511176,-0.024485440311691642,0.9814611295784965,0.09951821205333825,-0.03565276913478349,0.054452954072890636,100,100,True,,-0.8711103955628555,100,0,0,0.02560912033275826,0.07085277554410499,66.6907981,67.6883565,77.01174759999999,112.907891,0,0.0
2041,official_linear_mpsc,5050,20,0.3261785608024609,0.07246626201174095,1.2708923240362577,0.052324776081517976,0.009863837036599446,0.08808622359426943,100,100,True,,-0.9170061731055387,100,0,0,0.024007309124039214,0.0724004292364069,67.40796907,67.22874,76.8113837,90.380058,0,0.0
2041,official_linear_mpsc,5050,40,0.09889598523709109,-0.05245105904615274,1.153363070195722,0.09737371119545005,0.020002289742673013,0.02284644840009145,100,100,True,,-0.3671905728812879,100,0,0,0.013574592330500394,0.049504062700774794,61.622558229999996,58.228783,73.7396465,78.668236,0,0.0
2041,official_linear_mpsc,5051,13,-0.36538586359792397,0.038331481697800734,1.2751990609977923,0.09925913114078738,0.011662311835480922,0.05662328542386619,100,100,True,,-0.9609190827494437,100,0,0,0.02611447926903568,0.07240050310298068,68.28924305,65.5757815,87.41728695,90.969404,0,0.0
2041,official_linear_mpsc,5051,33,0.00695023405617573,0.03719793448814038,0.7947406730414884,-0.08057110583663624,-0.010101879382970483,-0.0604991317426256,100,100,True,,-0.7336418612027399,100,0,0,0.019413234537557233,0.0707889703785762,62.211553850000016,63.151379500000004,73.913934,81.134411,0,0.0
2041,official_linear_mpsc,5052,6,0.2867065257295476,-0.03263726971108635,0.9563260757722963,0.06383598996319911,0.014682285655891109,-0.02597690570668154,100,100,True,,-0.8043400813369921,100,0,0,0.019872987061823322,0.07192344139345702,64.40851608000001,66.90701100000001,74.3213381,78.93714,0,0.0
