benchmark,task,controller,mechanism,steps,budget,plausible_radius,future_grid_points,action_grid_size,mean_reward,constraint_violation_steps,constraint_violation_step_rate,unsafe_certified_steps,unsafe_certified_rate,stale_certified_policy_steps,stale_certified_policy_rate,uncertified_learning_steps,uncertified_learning_rate,learn_updates,learn_update_rate,interventions,intervention_rate,empty_kernel_steps,empty_kernel_rate,mean_kernel_width,mean_action_correction,mean_param_projection_norm,mean_attack_linf,mean_attacker_score,final_theta_gain,final_bias,max_param_violation
safe_control_gym,cartpole,lqr_plus_linear_residual,attacked_lqr_update_ungated,6,0.06,0.06,9,41,-5.57725753727362,1,0.16666666666666666,0,0.0,0,0.0,6,1.0,6,1.0,0,0.0,6,1.0,0.0,0.0,0.0,0.05998455918298582,12.486953814397099,12.0,-1.8,2.6491412795840272
safe_control_gym,cartpole,lqr_plus_linear_residual,plausible_action_filter_update_ungated,6,0.06,0.06,9,41,-5.57725753727362,1,0.16666666666666666,0,0.0,0,0.0,6,1.0,6,1.0,0,0.0,6,1.0,0.0,0.0,0.0,0.05998455918298582,12.486953814397099,12.0,-1.8,2.6491412795840272
safe_control_gym,cartpole,lqr_plus_linear_residual,always_freeze,6,0.06,0.06,9,41,-4.319601789705909,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,6,1.0,5,0.8333333333333334,2.25,0.030667897242443527,0.0,0.049984559182985826,9.304567420937154,0.0,0.0,0.0
safe_control_gym,cartpole,lqr_plus_linear_residual,lifecycle_gate_project,6,0.06,0.06,9,41,-5.053091159306419,0,0.0,0,0.0,0,0.0,0,0.0,3,0.5,3,0.5,6,1.0,0.0,0.0,0.0,0.05998455918298582,10.99599532398687,6.0,-1.35,0.0
