benchmark,task,controller,mechanism,steps,budget,plausible_radius,future_grid_points,action_grid_size,mean_reward,constraint_violation_steps,constraint_violation_step_rate,unsafe_certified_steps,unsafe_certified_rate,stale_certified_policy_steps,stale_certified_policy_rate,uncertified_learning_steps,uncertified_learning_rate,learn_updates,learn_update_rate,interventions,intervention_rate,empty_kernel_steps,empty_kernel_rate,mean_kernel_width,mean_action_correction,mean_param_projection_norm,mean_attack_linf,mean_attacker_score,final_theta_gain,final_bias,max_param_violation
safe_control_gym,cartpole,lqr_plus_linear_residual,attacked_lqr_update_ungated,6,0.04,0.04,9,41,-4.995838121946082,0,0.0,0,0.0,0,0.0,6,1.0,6,1.0,0,0.0,5,0.8333333333333334,2.0833333333333335,0.0,0.0,0.03998977729115528,10.40725889028104,12.0,-2.7,2.1047841200777477
safe_control_gym,cartpole,lqr_plus_linear_residual,plausible_action_filter_update_ungated,6,0.04,0.04,9,41,-4.917940376775036,0,0.0,0,0.0,1,0.16666666666666666,6,1.0,6,1.0,1,0.16666666666666666,5,0.8333333333333334,2.0833333333333335,0.1027303443862928,0.0,0.03998977729115528,10.35249107867034,12.0,-2.7,2.1047841200777477
safe_control_gym,cartpole,lqr_plus_linear_residual,always_freeze,6,0.04,0.04,9,41,-3.841460624053767,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,6,1.0,4,0.6666666666666666,6.166666666666667,0.052200268638143164,0.0,0.03998961610427918,7.973090187665902,0.0,0.0,0.0
safe_control_gym,cartpole,lqr_plus_linear_residual,lifecycle_gate_project,6,0.04,0.04,9,41,-4.646575790942003,0,0.0,0,0.0,0,0.0,0,0.0,5,0.8333333333333334,3,0.5,4,0.6666666666666666,4.333333333333333,0.05865925825629089,0.1176931927971369,0.039989254814507214,8.400594633957812,9.888433560958816,-1.552709755992603,0.0
