duration,learner_seed,evaluation_seed,condition,batch,true_reward_mean,logged_reward_mean,max_abs_poison,known_sign_flag,scalar_envelope_flag,batch_mean_envelope_flag,trusted_recomputation_flag
12,2401,9401,unconstrained,2,-0.4757120422394152,0.1069950491335871,1.7188329337167887,True,True,False,True
12,2401,9401,unconstrained,3,-0.4130057001026113,-0.4357838510872864,1.9803812261790152,True,True,False,True
12,2401,9401,unconstrained,4,-0.2167143660363845,-0.07209031868285992,1.9281488860250395,True,True,False,True
12,2401,9401,unconstrained,5,-0.22714484831774662,-0.9008664769245587,1.9946672866817734,True,True,False,True
12,2401,9401,unconstrained,6,-0.2333777925057064,0.3463605314012308,1.999729657082796,True,True,False,True
12,2401,9401,unconstrained,7,-0.23978058329953705,0.25709891794912876,1.9990615398733353,True,True,False,True
12,2401,9401,unconstrained,8,-0.2640193649133747,0.33185405208571433,1.75169909972444,True,True,False,True
12,2401,9401,unconstrained,9,-0.4452616638463027,-0.3929126816990396,0.5368536532619199,False,False,False,True
12,2401,9401,unconstrained,10,-0.7636827066474146,-1.340505773495925,1.8784991321604065,True,True,False,True
12,2401,9401,unconstrained,11,-0.7628982452163183,-0.015083380980375163,1.993288437116631,True,True,False,True
12,2401,9401,constrained,0,-3.1175348655655455,-2.9341568301305054,1.9999986576660147,False,False,False,True
12,2401,9401,constrained,1,-1.1209644593909853,-0.9640995666311919,1.9973459736933192,False,False,False,True
12,2401,9401,constrained,2,-0.47887997781357206,-0.3039358747537422,0.5829730820721636,False,False,False,True
12,2401,9401,constrained,3,-0.4387614598989813,-0.8540431850229497,1.8685819898893155,False,False,False,True
12,2401,9401,constrained,4,-0.3263588931558908,-0.942970384040631,1.9834365356355725,False,False,False,True
12,2401,9401,constrained,5,-0.20190539453465345,-1.2164326633309113,1.9999112162747346,False,False,False,True
12,2401,9401,constrained,6,-0.1879503681954522,-0.7057906573334616,1.9999985096259862,False,False,False,True
12,2401,9401,constrained,7,-0.166131861372472,-0.5367016470485625,1.9980153454195142,False,False,False,True
12,2401,9401,constrained,8,-0.1628571034181901,-0.3329207783620022,1.962469431709532,False,False,False,True
12,2401,9401,constrained,9,-0.26684134120611386,-0.4413311449330291,1.980318799252304,False,False,False,True
12,2401,9401,constrained,10,-0.38384732367376273,-1.482877301655121,1.998832022073975,False,False,False,True
12,2401,9401,constrained,11,-0.35938867482795067,-0.4481314486976026,1.7939572567308635,False,False,False,True
12,2402,9402,clean,0,-3.0305964127831895,-3.0305964127831895,0.0,False,False,False,False
12,2402,9402,clean,1,-1.1954817307921597,-1.1954817307921597,0.0,False,False,False,False
12,2402,9402,clean,2,-0.45880129084734705,-0.45880129084734705,0.0,False,False,False,False
12,2402,9402,clean,3,-0.32969548413881655,-0.32969548413881655,0.0,False,False,False,False
12,2402,9402,clean,4,-0.2222347471163866,-0.2222347471163866,0.0,False,False,False,False
12,2402,9402,clean,5,-0.15234223155362664,-0.15234223155362664,0.0,False,False,False,False
12,2402,9402,clean,6,-0.08589890747726393,-0.08589890747726393,0.0,False,False,False,False
12,2402,9402,clean,7,-0.08996403779597492,-0.08996403779597492,0.0,False,False,False,False
12,2402,9402,clean,8,-0.18319618803359602,-0.18319618803359602,0.0,False,False,False,False
12,2402,9402,clean,9,-0.14104339867315774,-0.14104339867315774,0.0,False,False,False,False
12,2402,9402,clean,10,-0.4022333939628704,-0.4022333939628704,0.0,False,False,False,False
12,2402,9402,clean,11,-0.5930266916268548,-0.5930266916268548,0.0,False,False,False,False
