duration,learner_seed,evaluation_seed,condition,mechanism,selected_index,init_x,init_x_dot,init_theta,init_theta_dot,snapshot_initially_accepted,casadi_full_first_violation_step,physical_first_violation_step,forward_switch_step,baseline_control_steps,mean_reward
12,2400,9400,constrained,resident_predictive_authority,16,0.002240213538389768,-0.26607459213354767,-0.10115779221502144,-0.8544935893735204,True,9,,5,109,-0.5143588527624774
12,2400,9400,constrained,raw_release,17,-0.08517635508033822,-0.04703670327352316,-0.028264999918161143,-0.27800220037201484,True,,,,0,-0.9958407861304868
12,2400,9400,constrained,resident_predictive_authority,17,-0.08517635508033822,-0.04703670327352316,-0.028264999918161143,-0.27800220037201484,True,,,,0,-0.9958407861304868
12,2400,9400,constrained,raw_release,18,-0.2485326459798909,0.2387886271848313,-0.05482105870258819,0.49947193213100194,True,,,,0,-0.970436289546296
12,2400,9400,constrained,resident_predictive_authority,18,-0.2485326459798909,0.2387886271848313,-0.05482105870258819,0.49947193213100194,True,,,,0,-0.970436289546296
12,2400,9400,constrained,raw_release,19,-0.20859379796102456,-0.17139479282030856,-0.015383305294635635,0.6159247980257037,True,,,,0,-0.9692193781207411
12,2400,9400,constrained,resident_predictive_authority,19,-0.20859379796102456,-0.17139479282030856,-0.015383305294635635,0.6159247980257037,True,,,,0,-0.9692193781207411
12,2400,9400,constrained,raw_release,20,-0.004083305160981265,0.4812065829680897,0.06314954198663186,-0.6909732317951289,True,,,,0,-0.9635583173875536
12,2400,9400,constrained,resident_predictive_authority,20,-0.004083305160981265,0.4812065829680897,0.06314954198663186,-0.6909732317951289,True,,,,0,-0.9635583173875536
12,2400,9400,constrained,raw_release,21,0.10547213500696079,-0.17715788696503154,0.007848571668126858,0.4951985881637646,True,,,,0,-0.9851499116023119
12,2400,9400,constrained,resident_predictive_authority,21,0.10547213500696079,-0.17715788696503154,0.007848571668126858,0.4951985881637646,True,,,,0,-0.9851499116023119
12,2400,9400,constrained,raw_release,22,-0.045737319864144865,-0.2813796654251627,0.14312426940169617,0.28787492606218845,True,,,,0,-1.0308887465111591
12,2400,9400,constrained,resident_predictive_authority,22,-0.045737319864144865,-0.2813796654251627,0.14312426940169617,0.28787492606218845,True,,,,0,-1.0308887465111591
12,2400,9400,constrained,raw_release,23,0.11470748407873571,-0.34747283113118177,0.04609096158832826,-0.7336032949778799,True,9,9,,0,-1.0802945191111049
12,2400,9400,constrained,resident_predictive_authority,23,0.11470748407873571,-0.34747283113118177,0.04609096158832826,-0.7336032949778799,True,9,,5,74,-0.2798183172302228
12,2401,9401,clean,raw_release,0,0.2237449076719007,0.35079379488991713,-0.025591529640811725,-0.15484733507424964,True,,,,0,-0.026573612976802607
12,2401,9401,clean,resident_predictive_authority,0,0.2237449076719007,0.35079379488991713,-0.025591529640811725,-0.15484733507424964,True,,,,0,-0.026573612976802607
12,2401,9401,clean,raw_release,1,0.06920435689037635,0.07144847820147449,0.11616930784707771,0.4897623293474027,True,,,,0,-0.22836474330830264
12,2401,9401,clean,resident_predictive_authority,1,0.06920435689037635,0.07144847820147449,0.11616930784707771,0.4897623293474027,True,,,,0,-0.22836474330830264
12,2401,9401,clean,raw_release,2,0.14727808337350562,0.36998371357941073,0.14777248910451543,-0.8121339453853695,True,,,,0,-0.026614410475882526
12,2401,9401,clean,resident_predictive_authority,2,0.14727808337350562,0.36998371357941073,0.14777248910451543,-0.8121339453853695,True,,,,0,-0.026614410475882526
12,2401,9401,clean,raw_release,3,-0.010704258765710684,0.10000969241848134,0.14680290898248247,-0.289251668688683,True,,,,0,-0.03550446493592677
12,2401,9401,clean,resident_predictive_authority,3,-0.010704258765710684,0.10000969241848134,0.14680290898248247,-0.289251668688683,True,,,,0,-0.03550446493592677
12,2401,9401,clean,raw_release,4,0.07249626564372152,0.16451953428071797,-0.08217053401915081,-0.19923832537936992,True,,,,0,-0.03228487630197279
12,2401,9401,clean,resident_predictive_authority,4,0.07249626564372152,0.16451953428071797,-0.08217053401915081,-0.19923832537936992,True,,,,0,-0.03228487630197279
12,2401,9401,clean,raw_release,5,0.11889227713118222,-0.23517737698315877,-0.09351042217066699,-0.2014357922820167,True,,,,0,-0.1083335804910523
