benchmark,task,controller,mechanism,steps,budget,plausible_radius,future_grid_points,action_grid_size,mean_reward,constraint_violation_steps,constraint_violation_step_rate,unsafe_certified_steps,unsafe_certified_rate,stale_certified_policy_steps,stale_certified_policy_rate,uncertified_learning_steps,uncertified_learning_rate,learn_updates,learn_update_rate,interventions,intervention_rate,empty_kernel_steps,empty_kernel_rate,mean_kernel_width,mean_action_correction,mean_param_projection_norm,mean_attack_linf,mean_attacker_score,final_theta_gain,final_bias,max_param_violation
safe_control_gym,cartpole,lqr_plus_linear_residual,attacked_lqr_update_ungated,10,0.04,0.04,9,61,-4.620315286377665,1,0.1,0,0.0,0,0.0,10,1.0,10,1.0,0,0.0,6,0.6,6.4,0.0,0.0,0.038726142700076,8.55747677393093,18.0,2.220446049250313e-16,4.773518229038511
safe_control_gym,cartpole,lqr_plus_linear_residual,plausible_action_filter_update_ungated,10,0.04,0.04,9,61,-4.620372248820561,0,0.0,0,0.0,2,0.2,10,1.0,10,1.0,3,0.3,7,0.7,3.9333333333333327,0.632374579512921,0.0,0.03999617647367306,10.455077321714704,18.0,-1.3999999999999997,4.773518229038511
safe_control_gym,cartpole,lqr_plus_linear_residual,always_freeze,10,0.04,0.04,9,61,-3.034242367130207,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,10,1.0,4,0.4,11.3,0.023682652205623177,0.0,0.038864420625751094,5.04073554294697,0.0,0.0,0.0
safe_control_gym,cartpole,lqr_plus_linear_residual,lifecycle_gate_project,10,0.04,0.04,9,61,-4.320055696479349,0,0.0,0,0.0,0,0.0,0,0.0,8,0.8,6,0.6,6,0.6,5.233333333333333,0.031417290109595174,0.28634834710299245,0.039999643388864366,6.97815318637724,18.0,-0.8647352104385826,0.0
