0.000000000000000000e+00 5.300000190734863281e+00 -9.900000000000000000e+01 -9.900000000000000000e+01 -3.076000061035156250e+02 3.181999816894531250e+02
1.000000000000000000e+03 6.452999877929687500e+02 7.815153000000001384e+02 9.751443000000000438e+02 1.577764282226562500e+02 1.000000000000000000e+03
2.000000000000000000e+03 6.375000000000000000e+02 7.763811000000000604e+02 9.511443000000000438e+02 1.551208496093750000e+02 1.000000000000000000e+03
3.000000000000000000e+03 5.290999755859375000e+02 -9.900000000000000000e+01 9.571443000000000438e+02 1.589605712890625000e+01 1.000000000000000000e+03
4.000000000000000000e+03 2.193999938964843750e+02 -9.900000000000000000e+01 4.804169999999942320e+01 -2.672415466308593750e+02 7.060415039062500000e+02
5.000000000000000000e+03 7.340999755859375000e+02 9.141240999999999985e+02 9.568759000000000015e+02 3.167038879394531250e+02 1.000000000000000000e+03
6.000000000000000000e+03 2.185000000000000000e+02 -9.900000000000000000e+01 5.208209999999940010e+01 -2.665165405273437500e+02 7.035165405273437500e+02
7.000000000000000000e+03 4.236000061035156250e+02 -9.900000000000000000e+01 9.302986999999999398e+02 -9.922909545898437500e+01 9.464290771484375000e+02
8.000000000000000000e+03 1.136999969482421875e+02 -9.900000000000000000e+01 -9.900000000000000000e+01 -3.118086547851562500e+02 5.392086181640625000e+02
9.000000000000000000e+03 5.239000244140625000e+02 -9.900000000000000000e+01 9.300303000000000111e+02 1.493371582031250000e+01 1.000000000000000000e+03
1.000000000000000000e+04 3.143999938964843750e+02 -9.900000000000000000e+01 9.242885999999999740e+02 -1.919502868652343750e+02 8.207502441406250000e+02
1.100000000000000000e+04 3.148999938964843750e+02 -9.900000000000000000e+01 9.127417000000000371e+02 -1.921772155761718750e+02 8.219771728515625000e+02
1.200000000000000000e+04 3.211000061035156250e+02 -9.900000000000000000e+01 9.076377999999999702e+02 -1.938070983886718750e+02 8.360070800781250000e+02
1.300000000000000000e+04 2.000000000000000000e+00 -9.900000000000000000e+01 -9.900000000000000000e+01 -3.010000000000000000e+02 3.050000000000000000e+02
1.400000000000000000e+04 3.172999877929687500e+02 -9.900000000000000000e+01 9.103188999999999851e+02 -1.929121398925781250e+02 8.275120849609375000e+02
